r,l,U,t
2992,700,90,7
2992,1212,52,7
2992,1724,37,7
2992,2236,29,7
2992,2748,23,7
2992,3260,20,7
2992,3772,17,7
2992,4284,15,7
2992,4796,14,7
2992,5308,12,7
2992,5820,11,7
2992,6332,10,7
2992,6844,10,7
2992,7356,9,7
2992,7868,9,7
2992,8380,8,7
2992,8892,8,7
2992,9404,7,7
2992,9916,7,7
2992,10428,7,7
2992,10940,6,7
2992,11452,6,7
2992,11964,6,7
2992,12476,6,7
2992,13500,5,7
2992,14524,5,7
2992,15548,5,7
2992,16572,4,7
2992,17596,4,7
2992,18620,4,8
2992,19644,4,8
2992,20668,4,8
2992,21692,3,8
2992,22716,3,8
2992,23740,3,8
2992,24764,3,8
2992,25788,3,8
2992,26812,3,8
2992,27836,3,8
2992,28860,3,8
2992,29884,3,8
2992,30908,3,8
2992,31932,2,8
2992,32956,2,8
2992,33980,2,8
2992,35004,2,8
2992,36028,2,8
2992,37052,2,8
2992,38076,2,8
2992,39100,2,8
2992,40124,2,8
2992,41148,2,8
2992,42172,2,8
2992,43196,2,8
2992,44220,2,8
2992,45244,2,8
2992,46268,2,8
2992,47292,2,8
2992,48316,2,8
2992,49340,2,8
2992,50364,2,8
2992,51388,2,8
2992,52412,2,8
2992,53436,2,8
2992,54460,2,8
2992,55484,2,8
2992,56508,2,8
2992,57532,2,8
2992,58556,2,8
2992,59580,2,8
2992,60604,2,8
2992,61628,2,8
2992,62652,2,8
2992,63676,1,8
2992,64700,1,8
