r,l,U,t
4240,700,90,7
4240,1212,52,7
4240,1724,37,7
4240,2236,29,7
4240,2748,23,7
4240,3260,20,7
4240,3772,17,7
4240,4284,15,7
4240,4796,14,7
4240,5308,12,7
4240,5820,11,7
4240,6332,10,7
4240,6844,10,7
4240,7356,9,7
4240,7868,9,7
4240,8380,8,7
4240,8892,8,7
4240,9404,7,7
4240,9916,7,7
4240,10428,7,7
4240,10940,6,7
4240,11452,6,7
4240,11964,6,7
4240,12476,6,7
4240,13500,5,7
4240,14524,5,7
4240,15548,5,7
4240,16572,4,7
4240,17596,4,7
4240,18620,4,8
4240,19644,4,8
4240,20668,4,8
4240,21692,3,8
4240,22716,3,8
4240,23740,3,8
4240,24764,3,8
4240,25788,3,8
4240,26812,3,8
4240,27836,3,8
4240,28860,3,8
4240,29884,3,8
4240,30908,3,8
4240,31932,2,8
4240,32956,2,8
4240,33980,2,8
4240,35004,2,8
4240,36028,2,8
4240,37052,2,8
4240,38076,2,8
4240,39100,2,8
4240,40124,2,8
4240,41148,2,8
4240,42172,2,8
4240,43196,2,8
4240,44220,2,8
4240,45244,2,8
4240,46268,2,8
4240,47292,2,8
4240,48316,2,8
4240,49340,2,8
4240,50364,2,8
4240,51388,2,8
4240,52412,2,8
4240,53436,2,8
4240,54460,2,8
4240,55484,2,8
4240,56508,2,8
4240,57532,2,8
4240,58556,2,8
4240,59580,2,8
4240,60604,2,8
4240,61628,2,8
4240,62652,2,8
4240,63676,1,8
4240,64700,1,8
