r,l,U,t
2560,700,90,7
2560,1212,52,7
2560,1724,37,7
2560,2236,29,7
2560,2748,23,7
2560,3260,20,7
2560,3772,17,7
2560,4284,15,7
2560,4796,14,7
2560,5308,12,7
2560,5820,11,7
2560,6332,10,7
2560,6844,10,7
2560,7356,9,7
2560,7868,9,7
2560,8380,8,7
2560,8892,8,7
2560,9404,7,7
2560,9916,7,7
2560,10428,7,7
2560,10940,6,7
2560,11452,6,7
2560,11964,6,7
2560,12476,6,7
2560,13500,5,7
2560,14524,5,7
2560,15548,5,7
2560,16572,4,7
2560,17596,4,7
2560,18620,4,8
2560,19644,4,8
2560,20668,4,8
2560,21692,3,8
2560,22716,3,8
2560,23740,3,8
2560,24764,3,8
2560,25788,3,8
2560,26812,3,8
2560,27836,3,8
2560,28860,3,8
2560,29884,3,8
2560,30908,3,8
2560,31932,2,8
2560,32956,2,8
2560,33980,2,8
2560,35004,2,8
2560,36028,2,8
2560,37052,2,8
2560,38076,2,8
2560,39100,2,8
2560,40124,2,8
2560,41148,2,8
2560,42172,2,8
2560,43196,2,8
2560,44220,2,8
2560,45244,2,8
2560,46268,2,8
2560,47292,2,8
2560,48316,2,8
2560,49340,2,8
2560,50364,2,8
2560,51388,2,8
2560,52412,2,8
2560,53436,2,8
2560,54460,2,8
2560,55484,2,8
2560,56508,2,8
2560,57532,2,8
2560,58556,2,8
2560,59580,2,8
2560,60604,2,8
2560,61628,2,8
2560,62652,2,8
2560,63676,1,8
2560,64700,1,8
