r,l,U,t
4560,700,90,7
4560,1212,52,7
4560,1724,37,7
4560,2236,29,7
4560,2748,23,7
4560,3260,20,7
4560,3772,17,7
4560,4284,15,7
4560,4796,14,7
4560,5308,12,7
4560,5820,11,7
4560,6332,10,7
4560,6844,10,7
4560,7356,9,7
4560,7868,9,7
4560,8380,8,7
4560,8892,8,7
4560,9404,7,7
4560,9916,7,7
4560,10428,7,7
4560,10940,6,7
4560,11452,6,7
4560,11964,6,7
4560,12476,6,7
4560,13500,5,7
4560,14524,5,7
4560,15548,5,7
4560,16572,4,7
4560,17596,4,7
4560,18620,4,8
4560,19644,4,8
4560,20668,4,8
4560,21692,3,8
4560,22716,3,8
4560,23740,3,8
4560,24764,3,8
4560,25788,3,8
4560,26812,3,8
4560,27836,3,8
4560,28860,3,8
4560,29884,3,8
4560,30908,3,8
4560,31932,2,8
4560,32956,2,8
4560,33980,2,8
4560,35004,2,8
4560,36028,2,8
4560,37052,2,8
4560,38076,2,8
4560,39100,2,8
4560,40124,2,8
4560,41148,2,8
4560,42172,2,8
4560,43196,2,8
4560,44220,2,8
4560,45244,2,8
4560,46268,2,8
4560,47292,2,8
4560,48316,2,8
4560,49340,2,8
4560,50364,2,8
4560,51388,2,8
4560,52412,2,8
4560,53436,2,8
4560,54460,2,8
4560,55484,2,8
4560,56508,2,8
4560,57532,2,8
4560,58556,2,8
4560,59580,2,8
4560,60604,2,8
4560,61628,2,8
4560,62652,2,8
4560,63676,1,8
4560,64700,1,8
