r,l,U,t
2848,700,90,7
2848,1212,52,7
2848,1724,37,7
2848,2236,29,7
2848,2748,23,7
2848,3260,20,7
2848,3772,17,7
2848,4284,15,7
2848,4796,14,7
2848,5308,12,7
2848,5820,11,7
2848,6332,10,7
2848,6844,10,7
2848,7356,9,7
2848,7868,9,7
2848,8380,8,7
2848,8892,8,7
2848,9404,7,7
2848,9916,7,7
2848,10428,7,7
2848,10940,6,7
2848,11452,6,7
2848,11964,6,7
2848,12476,6,7
2848,13500,5,7
2848,14524,5,7
2848,15548,5,7
2848,16572,4,7
2848,17596,4,7
2848,18620,4,8
2848,19644,4,8
2848,20668,4,8
2848,21692,3,8
2848,22716,3,8
2848,23740,3,8
2848,24764,3,8
2848,25788,3,8
2848,26812,3,8
2848,27836,3,8
2848,28860,3,8
2848,29884,3,8
2848,30908,3,8
2848,31932,2,8
2848,32956,2,8
2848,33980,2,8
2848,35004,2,8
2848,36028,2,8
2848,37052,2,8
2848,38076,2,8
2848,39100,2,8
2848,40124,2,8
2848,41148,2,8
2848,42172,2,8
2848,43196,2,8
2848,44220,2,8
2848,45244,2,8
2848,46268,2,8
2848,47292,2,8
2848,48316,2,8
2848,49340,2,8
2848,50364,2,8
2848,51388,2,8
2848,52412,2,8
2848,53436,2,8
2848,54460,2,8
2848,55484,2,8
2848,56508,2,8
2848,57532,2,8
2848,58556,2,8
2848,59580,2,8
2848,60604,2,8
2848,61628,2,8
2848,62652,2,8
2848,63676,1,8
2848,64700,1,8
