r,l,U,t
1456,700,90,7
1456,1212,52,7
1456,1724,37,7
1456,2236,29,7
1456,2748,23,7
1456,3260,20,7
1456,3772,17,7
1456,4284,15,7
1456,4796,14,7
1456,5308,12,7
1456,5820,11,7
1456,6332,10,7
1456,6844,10,7
1456,7356,9,7
1456,7868,9,7
1456,8380,8,7
1456,8892,8,7
1456,9404,7,7
1456,9916,7,7
1456,10428,7,7
1456,10940,6,7
1456,11452,6,7
1456,11964,6,7
1456,12476,6,7
1456,13500,5,7
1456,14524,5,7
1456,15548,5,7
1456,16572,4,7
1456,17596,4,7
1456,18620,4,8
1456,19644,4,8
1456,20668,4,8
1456,21692,3,8
1456,22716,3,8
1456,23740,3,8
1456,24764,3,8
1456,25788,3,8
1456,26812,3,8
1456,27836,3,8
1456,28860,3,8
1456,29884,3,8
1456,30908,3,8
1456,31932,2,8
1456,32956,2,8
1456,33980,2,8
1456,35004,2,8
1456,36028,2,8
1456,37052,2,8
1456,38076,2,8
1456,39100,2,8
1456,40124,2,8
1456,41148,2,8
1456,42172,2,8
1456,43196,2,8
1456,44220,2,8
1456,45244,2,8
1456,46268,2,8
1456,47292,2,8
1456,48316,2,8
1456,49340,2,8
1456,50364,2,8
1456,51388,2,8
1456,52412,2,8
1456,53436,2,8
1456,54460,2,8
1456,55484,2,8
1456,56508,2,8
1456,57532,2,8
1456,58556,2,8
1456,59580,2,8
1456,60604,2,8
1456,61628,2,8
1456,62652,2,8
1456,63676,1,8
1456,64700,1,8
