r,l,U,t
8016,700,90,7
8016,1212,52,7
8016,1724,37,7
8016,2236,29,7
8016,2748,23,7
8016,3260,20,7
8016,3772,17,7
8016,4284,15,7
8016,4796,14,7
8016,5308,12,7
8016,5820,11,7
8016,6332,10,7
8016,6844,10,7
8016,7356,9,7
8016,7868,9,7
8016,8380,8,7
8016,8892,8,7
8016,9404,7,7
8016,9916,7,7
8016,10428,7,7
8016,10940,6,7
8016,11452,6,7
8016,11964,6,7
8016,12476,6,7
8016,13500,5,7
8016,14524,5,7
8016,15548,5,7
8016,16572,4,7
8016,17596,4,7
8016,18620,4,8
8016,19644,4,8
8016,20668,4,8
8016,21692,3,8
8016,22716,3,8
8016,23740,3,8
8016,24764,3,8
8016,25788,3,8
8016,26812,3,8
8016,27836,3,8
8016,28860,3,8
8016,29884,3,8
8016,30908,3,8
8016,31932,2,8
8016,32956,2,8
8016,33980,2,8
8016,35004,2,8
8016,36028,2,8
8016,37052,2,8
8016,38076,2,8
8016,39100,2,8
8016,40124,2,8
8016,41148,2,8
8016,42172,2,8
8016,43196,2,8
8016,44220,2,8
8016,45244,2,8
8016,46268,2,8
8016,47292,2,8
8016,48316,2,8
8016,49340,2,8
8016,50364,2,8
8016,51388,2,8
8016,52412,2,8
8016,53436,2,8
8016,54460,2,8
8016,55484,2,8
8016,56508,2,8
8016,57532,2,8
8016,58556,2,8
8016,59580,2,8
8016,60604,2,8
8016,61628,2,8
8016,62652,2,8
8016,63676,1,8
8016,64700,1,8
