r,l,U,t
3600,700,90,7
3600,1212,52,7
3600,1724,37,7
3600,2236,29,7
3600,2748,23,7
3600,3260,20,7
3600,3772,17,7
3600,4284,15,7
3600,4796,14,7
3600,5308,12,7
3600,5820,11,7
3600,6332,10,7
3600,6844,10,7
3600,7356,9,7
3600,7868,9,7
3600,8380,8,7
3600,8892,8,7
3600,9404,7,7
3600,9916,7,7
3600,10428,7,7
3600,10940,6,7
3600,11452,6,7
3600,11964,6,7
3600,12476,6,7
3600,13500,5,7
3600,14524,5,7
3600,15548,5,7
3600,16572,4,7
3600,17596,4,7
3600,18620,4,8
3600,19644,4,8
3600,20668,4,8
3600,21692,3,8
3600,22716,3,8
3600,23740,3,8
3600,24764,3,8
3600,25788,3,8
3600,26812,3,8
3600,27836,3,8
3600,28860,3,8
3600,29884,3,8
3600,30908,3,8
3600,31932,2,8
3600,32956,2,8
3600,33980,2,8
3600,35004,2,8
3600,36028,2,8
3600,37052,2,8
3600,38076,2,8
3600,39100,2,8
3600,40124,2,8
3600,41148,2,8
3600,42172,2,8
3600,43196,2,8
3600,44220,2,8
3600,45244,2,8
3600,46268,2,8
3600,47292,2,8
3600,48316,2,8
3600,49340,2,8
3600,50364,2,8
3600,51388,2,8
3600,52412,2,8
3600,53436,2,8
3600,54460,2,8
3600,55484,2,8
3600,56508,2,8
3600,57532,2,8
3600,58556,2,8
3600,59580,2,8
3600,60604,2,8
3600,61628,2,8
3600,62652,2,8
3600,63676,1,8
3600,64700,1,8
