r,l,U,t
1008,700,90,7
1008,1212,52,7
1008,1724,37,7
1008,2236,29,7
1008,2748,23,7
1008,3260,20,7
1008,3772,17,7
1008,4284,15,7
1008,4796,14,7
1008,5308,12,7
1008,5820,11,7
1008,6332,10,7
1008,6844,10,7
1008,7356,9,7
1008,7868,9,7
1008,8380,8,7
1008,8892,8,7
1008,9404,7,7
1008,9916,7,7
1008,10428,7,7
1008,10940,6,7
1008,11452,6,7
1008,11964,6,7
1008,12476,6,7
1008,13500,5,7
1008,14524,5,7
1008,15548,5,7
1008,16572,4,7
1008,17596,4,7
1008,18620,4,8
1008,19644,4,8
1008,20668,4,8
1008,21692,3,8
1008,22716,3,8
1008,23740,3,8
1008,24764,3,8
1008,25788,3,8
1008,26812,3,8
1008,27836,3,8
1008,28860,3,8
1008,29884,3,8
1008,30908,3,8
1008,31932,2,8
1008,32956,2,8
1008,33980,2,8
1008,35004,2,8
1008,36028,2,8
1008,37052,2,8
1008,38076,2,8
1008,39100,2,8
1008,40124,2,8
1008,41148,2,8
1008,42172,2,8
1008,43196,2,8
1008,44220,2,8
1008,45244,2,8
1008,46268,2,8
1008,47292,2,8
1008,48316,2,8
1008,49340,2,8
1008,50364,2,8
1008,51388,2,8
1008,52412,2,8
1008,53436,2,8
1008,54460,2,8
1008,55484,2,8
1008,56508,2,8
1008,57532,2,8
1008,58556,2,8
1008,59580,2,8
1008,60604,2,8
1008,61628,2,8
1008,62652,2,8
1008,63676,1,8
1008,64700,1,8
