r,l,U,t
6864,700,90,7
6864,1212,52,7
6864,1724,37,7
6864,2236,29,7
6864,2748,23,7
6864,3260,20,7
6864,3772,17,7
6864,4284,15,7
6864,4796,14,7
6864,5308,12,7
6864,5820,11,7
6864,6332,10,7
6864,6844,10,7
6864,7356,9,7
6864,7868,9,7
6864,8380,8,7
6864,8892,8,7
6864,9404,7,7
6864,9916,7,7
6864,10428,7,7
6864,10940,6,7
6864,11452,6,7
6864,11964,6,7
6864,12476,6,7
6864,13500,5,7
6864,14524,5,7
6864,15548,5,7
6864,16572,4,7
6864,17596,4,7
6864,18620,4,8
6864,19644,4,8
6864,20668,4,8
6864,21692,3,8
6864,22716,3,8
6864,23740,3,8
6864,24764,3,8
6864,25788,3,8
6864,26812,3,8
6864,27836,3,8
6864,28860,3,8
6864,29884,3,8
6864,30908,3,8
6864,31932,2,8
6864,32956,2,8
6864,33980,2,8
6864,35004,2,8
6864,36028,2,8
6864,37052,2,8
6864,38076,2,8
6864,39100,2,8
6864,40124,2,8
6864,41148,2,8
6864,42172,2,8
6864,43196,2,8
6864,44220,2,8
6864,45244,2,8
6864,46268,2,8
6864,47292,2,8
6864,48316,2,8
6864,49340,2,8
6864,50364,2,8
6864,51388,2,8
6864,52412,2,8
6864,53436,2,8
6864,54460,2,8
6864,55484,2,8
6864,56508,2,8
6864,57532,2,8
6864,58556,2,8
6864,59580,2,8
6864,60604,2,8
6864,61628,2,8
6864,62652,2,8
6864,63676,1,8
6864,64700,1,8
