r,l,U,t
1024,700,90,7
1024,1212,52,7
1024,1724,37,7
1024,2236,29,7
1024,2748,23,7
1024,3260,20,7
1024,3772,17,7
1024,4284,15,7
1024,4796,14,7
1024,5308,12,7
1024,5820,11,7
1024,6332,10,7
1024,6844,10,7
1024,7356,9,7
1024,7868,9,7
1024,8380,8,7
1024,8892,8,7
1024,9404,7,7
1024,9916,7,7
1024,10428,7,7
1024,10940,6,7
1024,11452,6,7
1024,11964,6,7
1024,12476,6,7
1024,13500,5,7
1024,14524,5,7
1024,15548,5,7
1024,16572,4,7
1024,17596,4,7
1024,18620,4,8
1024,19644,4,8
1024,20668,4,8
1024,21692,3,8
1024,22716,3,8
1024,23740,3,8
1024,24764,3,8
1024,25788,3,8
1024,26812,3,8
1024,27836,3,8
1024,28860,3,8
1024,29884,3,8
1024,30908,3,8
1024,31932,2,8
1024,32956,2,8
1024,33980,2,8
1024,35004,2,8
1024,36028,2,8
1024,37052,2,8
1024,38076,2,8
1024,39100,2,8
1024,40124,2,8
1024,41148,2,8
1024,42172,2,8
1024,43196,2,8
1024,44220,2,8
1024,45244,2,8
1024,46268,2,8
1024,47292,2,8
1024,48316,2,8
1024,49340,2,8
1024,50364,2,8
1024,51388,2,8
1024,52412,2,8
1024,53436,2,8
1024,54460,2,8
1024,55484,2,8
1024,56508,2,8
1024,57532,2,8
1024,58556,2,8
1024,59580,2,8
1024,60604,2,8
1024,61628,2,8
1024,62652,2,8
1024,63676,1,8
1024,64700,1,8
