r,l,U,t
112,700,90,7
112,1212,52,7
112,1724,37,7
112,2236,29,7
112,2748,23,7
112,3260,20,7
112,3772,17,7
112,4284,15,7
112,4796,14,7
112,5308,12,7
112,5820,11,7
112,6332,10,7
112,6844,10,7
112,7356,9,7
112,7868,9,7
112,8380,8,7
112,8892,8,7
112,9404,7,7
112,9916,7,7
112,10428,7,7
112,10940,6,7
112,11452,6,7
112,11964,6,7
112,12476,6,7
112,13500,5,7
112,14524,5,7
112,15548,5,7
112,16572,4,7
112,17596,4,7
112,18620,4,8
112,19644,4,8
112,20668,4,8
112,21692,3,8
112,22716,3,8
112,23740,3,8
112,24764,3,8
112,25788,3,8
112,26812,3,8
112,27836,3,8
112,28860,3,8
112,29884,3,8
112,30908,3,8
112,31932,2,8
112,32956,2,8
112,33980,2,8
112,35004,2,8
112,36028,2,8
112,37052,2,8
112,38076,2,8
112,39100,2,8
112,40124,2,8
112,41148,2,8
112,42172,2,8
112,43196,2,8
112,44220,2,8
112,45244,2,8
112,46268,2,8
112,47292,2,8
112,48316,2,8
112,49340,2,8
112,50364,2,8
112,51388,2,8
112,52412,2,8
112,53436,2,8
112,54460,2,8
112,55484,2,8
112,56508,2,8
112,57532,2,8
112,58556,2,8
112,59580,2,8
112,60604,2,8
112,61628,2,8
112,62652,2,8
112,63676,1,8
112,64700,1,8
