r,l,U,t
5136,700,90,7
5136,1212,52,7
5136,1724,37,7
5136,2236,29,7
5136,2748,23,7
5136,3260,20,7
5136,3772,17,7
5136,4284,15,7
5136,4796,14,7
5136,5308,12,7
5136,5820,11,7
5136,6332,10,7
5136,6844,10,7
5136,7356,9,7
5136,7868,9,7
5136,8380,8,7
5136,8892,8,7
5136,9404,7,7
5136,9916,7,7
5136,10428,7,7
5136,10940,6,7
5136,11452,6,7
5136,11964,6,7
5136,12476,6,7
5136,13500,5,7
5136,14524,5,7
5136,15548,5,7
5136,16572,4,7
5136,17596,4,7
5136,18620,4,8
5136,19644,4,8
5136,20668,4,8
5136,21692,3,8
5136,22716,3,8
5136,23740,3,8
5136,24764,3,8
5136,25788,3,8
5136,26812,3,8
5136,27836,3,8
5136,28860,3,8
5136,29884,3,8
5136,30908,3,8
5136,31932,2,8
5136,32956,2,8
5136,33980,2,8
5136,35004,2,8
5136,36028,2,8
5136,37052,2,8
5136,38076,2,8
5136,39100,2,8
5136,40124,2,8
5136,41148,2,8
5136,42172,2,8
5136,43196,2,8
5136,44220,2,8
5136,45244,2,8
5136,46268,2,8
5136,47292,2,8
5136,48316,2,8
5136,49340,2,8
5136,50364,2,8
5136,51388,2,8
5136,52412,2,8
5136,53436,2,8
5136,54460,2,8
5136,55484,2,8
5136,56508,2,8
5136,57532,2,8
5136,58556,2,8
5136,59580,2,8
5136,60604,2,8
5136,61628,2,8
5136,62652,2,8
5136,63676,1,8
5136,64700,1,8
