r,l,U,t
3024,700,90,7
3024,1212,52,7
3024,1724,37,7
3024,2236,29,7
3024,2748,23,7
3024,3260,20,7
3024,3772,17,7
3024,4284,15,7
3024,4796,14,7
3024,5308,12,7
3024,5820,11,7
3024,6332,10,7
3024,6844,10,7
3024,7356,9,7
3024,7868,9,7
3024,8380,8,7
3024,8892,8,7
3024,9404,7,7
3024,9916,7,7
3024,10428,7,7
3024,10940,6,7
3024,11452,6,7
3024,11964,6,7
3024,12476,6,7
3024,13500,5,7
3024,14524,5,7
3024,15548,5,7
3024,16572,4,7
3024,17596,4,7
3024,18620,4,8
3024,19644,4,8
3024,20668,4,8
3024,21692,3,8
3024,22716,3,8
3024,23740,3,8
3024,24764,3,8
3024,25788,3,8
3024,26812,3,8
3024,27836,3,8
3024,28860,3,8
3024,29884,3,8
3024,30908,3,8
3024,31932,2,8
3024,32956,2,8
3024,33980,2,8
3024,35004,2,8
3024,36028,2,8
3024,37052,2,8
3024,38076,2,8
3024,39100,2,8
3024,40124,2,8
3024,41148,2,8
3024,42172,2,8
3024,43196,2,8
3024,44220,2,8
3024,45244,2,8
3024,46268,2,8
3024,47292,2,8
3024,48316,2,8
3024,49340,2,8
3024,50364,2,8
3024,51388,2,8
3024,52412,2,8
3024,53436,2,8
3024,54460,2,8
3024,55484,2,8
3024,56508,2,8
3024,57532,2,8
3024,58556,2,8
3024,59580,2,8
3024,60604,2,8
3024,61628,2,8
3024,62652,2,8
3024,63676,1,8
3024,64700,1,8
