r,l,U,t
2288,700,90,7
2288,1212,52,7
2288,1724,37,7
2288,2236,29,7
2288,2748,23,7
2288,3260,20,7
2288,3772,17,7
2288,4284,15,7
2288,4796,14,7
2288,5308,12,7
2288,5820,11,7
2288,6332,10,7
2288,6844,10,7
2288,7356,9,7
2288,7868,9,7
2288,8380,8,7
2288,8892,8,7
2288,9404,7,7
2288,9916,7,7
2288,10428,7,7
2288,10940,6,7
2288,11452,6,7
2288,11964,6,7
2288,12476,6,7
2288,13500,5,7
2288,14524,5,7
2288,15548,5,7
2288,16572,4,7
2288,17596,4,7
2288,18620,4,8
2288,19644,4,8
2288,20668,4,8
2288,21692,3,8
2288,22716,3,8
2288,23740,3,8
2288,24764,3,8
2288,25788,3,8
2288,26812,3,8
2288,27836,3,8
2288,28860,3,8
2288,29884,3,8
2288,30908,3,8
2288,31932,2,8
2288,32956,2,8
2288,33980,2,8
2288,35004,2,8
2288,36028,2,8
2288,37052,2,8
2288,38076,2,8
2288,39100,2,8
2288,40124,2,8
2288,41148,2,8
2288,42172,2,8
2288,43196,2,8
2288,44220,2,8
2288,45244,2,8
2288,46268,2,8
2288,47292,2,8
2288,48316,2,8
2288,49340,2,8
2288,50364,2,8
2288,51388,2,8
2288,52412,2,8
2288,53436,2,8
2288,54460,2,8
2288,55484,2,8
2288,56508,2,8
2288,57532,2,8
2288,58556,2,8
2288,59580,2,8
2288,60604,2,8
2288,61628,2,8
2288,62652,2,8
2288,63676,1,8
2288,64700,1,8
