r,l,U,t
272,700,90,7
272,1212,52,7
272,1724,37,7
272,2236,29,7
272,2748,23,7
272,3260,20,7
272,3772,17,7
272,4284,15,7
272,4796,14,7
272,5308,12,7
272,5820,11,7
272,6332,10,7
272,6844,10,7
272,7356,9,7
272,7868,9,7
272,8380,8,7
272,8892,8,7
272,9404,7,7
272,9916,7,7
272,10428,7,7
272,10940,6,7
272,11452,6,7
272,11964,6,7
272,12476,6,7
272,13500,5,7
272,14524,5,7
272,15548,5,7
272,16572,4,7
272,17596,4,7
272,18620,4,8
272,19644,4,8
272,20668,4,8
272,21692,3,8
272,22716,3,8
272,23740,3,8
272,24764,3,8
272,25788,3,8
272,26812,3,8
272,27836,3,8
272,28860,3,8
272,29884,3,8
272,30908,3,8
272,31932,2,8
272,32956,2,8
272,33980,2,8
272,35004,2,8
272,36028,2,8
272,37052,2,8
272,38076,2,8
272,39100,2,8
272,40124,2,8
272,41148,2,8
272,42172,2,8
272,43196,2,8
272,44220,2,8
272,45244,2,8
272,46268,2,8
272,47292,2,8
272,48316,2,8
272,49340,2,8
272,50364,2,8
272,51388,2,8
272,52412,2,8
272,53436,2,8
272,54460,2,8
272,55484,2,8
272,56508,2,8
272,57532,2,8
272,58556,2,8
272,59580,2,8
272,60604,2,8
272,61628,2,8
272,62652,2,8
272,63676,1,8
272,64700,1,8
