r,l,U,t
73,700,90,7
73,1212,52,7
73,1724,37,7
73,2236,29,7
73,2748,23,7
73,3260,20,7
73,3772,17,7
73,4284,15,7
73,4796,14,7
73,5308,12,7
73,5820,11,7
73,6332,10,7
73,6844,10,7
73,7356,9,7
73,7868,9,7
73,8380,8,7
73,8892,8,7
73,9404,7,7
73,9916,7,7
73,10428,7,7
73,10940,6,7
73,11452,6,7
73,11964,6,7
73,12476,6,7
73,13500,5,7
73,14524,5,7
73,15548,5,7
73,16572,4,7
73,17596,4,7
73,18620,4,8
73,19644,4,8
73,20668,4,8
73,21692,3,8
73,22716,3,8
73,23740,3,8
73,24764,3,8
73,25788,3,8
73,26812,3,8
73,27836,3,8
73,28860,3,8
73,29884,3,8
73,30908,3,8
73,31932,2,8
73,32956,2,8
73,33980,2,8
73,35004,2,8
73,36028,2,8
73,37052,2,8
73,38076,2,8
73,39100,2,8
73,40124,2,8
73,41148,2,8
73,42172,2,8
73,43196,2,8
73,44220,2,8
73,45244,2,8
73,46268,2,8
73,47292,2,8
73,48316,2,8
73,49340,2,8
73,50364,2,8
73,51388,2,8
73,52412,2,8
73,53436,2,8
73,54460,2,8
73,55484,2,8
73,56508,2,8
73,57532,2,8
73,58556,2,8
73,59580,2,8
73,60604,2,8
73,61628,2,8
73,62652,2,8
73,63676,1,8
73,64700,1,8
