r,l,U,t
368,700,90,7
368,1212,52,7
368,1724,37,7
368,2236,29,7
368,2748,23,7
368,3260,20,7
368,3772,17,7
368,4284,15,7
368,4796,14,7
368,5308,12,7
368,5820,11,7
368,6332,10,7
368,6844,10,7
368,7356,9,7
368,7868,9,7
368,8380,8,7
368,8892,8,7
368,9404,7,7
368,9916,7,7
368,10428,7,7
368,10940,6,7
368,11452,6,7
368,11964,6,7
368,12476,6,7
368,13500,5,7
368,14524,5,7
368,15548,5,7
368,16572,4,7
368,17596,4,7
368,18620,4,8
368,19644,4,8
368,20668,4,8
368,21692,3,8
368,22716,3,8
368,23740,3,8
368,24764,3,8
368,25788,3,8
368,26812,3,8
368,27836,3,8
368,28860,3,8
368,29884,3,8
368,30908,3,8
368,31932,2,8
368,32956,2,8
368,33980,2,8
368,35004,2,8
368,36028,2,8
368,37052,2,8
368,38076,2,8
368,39100,2,8
368,40124,2,8
368,41148,2,8
368,42172,2,8
368,43196,2,8
368,44220,2,8
368,45244,2,8
368,46268,2,8
368,47292,2,8
368,48316,2,8
368,49340,2,8
368,50364,2,8
368,51388,2,8
368,52412,2,8
368,53436,2,8
368,54460,2,8
368,55484,2,8
368,56508,2,8
368,57532,2,8
368,58556,2,8
368,59580,2,8
368,60604,2,8
368,61628,2,8
368,62652,2,8
368,63676,1,8
368,64700,1,8
