r,l,U,t
976,700,90,7
976,1212,52,7
976,1724,37,7
976,2236,29,7
976,2748,23,7
976,3260,20,7
976,3772,17,7
976,4284,15,7
976,4796,14,7
976,5308,12,7
976,5820,11,7
976,6332,10,7
976,6844,10,7
976,7356,9,7
976,7868,9,7
976,8380,8,7
976,8892,8,7
976,9404,7,7
976,9916,7,7
976,10428,7,7
976,10940,6,7
976,11452,6,7
976,11964,6,7
976,12476,6,7
976,13500,5,7
976,14524,5,7
976,15548,5,7
976,16572,4,7
976,17596,4,7
976,18620,4,8
976,19644,4,8
976,20668,4,8
976,21692,3,8
976,22716,3,8
976,23740,3,8
976,24764,3,8
976,25788,3,8
976,26812,3,8
976,27836,3,8
976,28860,3,8
976,29884,3,8
976,30908,3,8
976,31932,2,8
976,32956,2,8
976,33980,2,8
976,35004,2,8
976,36028,2,8
976,37052,2,8
976,38076,2,8
976,39100,2,8
976,40124,2,8
976,41148,2,8
976,42172,2,8
976,43196,2,8
976,44220,2,8
976,45244,2,8
976,46268,2,8
976,47292,2,8
976,48316,2,8
976,49340,2,8
976,50364,2,8
976,51388,2,8
976,52412,2,8
976,53436,2,8
976,54460,2,8
976,55484,2,8
976,56508,2,8
976,57532,2,8
976,58556,2,8
976,59580,2,8
976,60604,2,8
976,61628,2,8
976,62652,2,8
976,63676,1,8
976,64700,1,8
