r,l,U,t
4752,700,90,7
4752,1212,52,7
4752,1724,37,7
4752,2236,29,7
4752,2748,23,7
4752,3260,20,7
4752,3772,17,7
4752,4284,15,7
4752,4796,14,7
4752,5308,12,7
4752,5820,11,7
4752,6332,10,7
4752,6844,10,7
4752,7356,9,7
4752,7868,9,7
4752,8380,8,7
4752,8892,8,7
4752,9404,7,7
4752,9916,7,7
4752,10428,7,7
4752,10940,6,7
4752,11452,6,7
4752,11964,6,7
4752,12476,6,7
4752,13500,5,7
4752,14524,5,7
4752,15548,5,7
4752,16572,4,7
4752,17596,4,7
4752,18620,4,8
4752,19644,4,8
4752,20668,4,8
4752,21692,3,8
4752,22716,3,8
4752,23740,3,8
4752,24764,3,8
4752,25788,3,8
4752,26812,3,8
4752,27836,3,8
4752,28860,3,8
4752,29884,3,8
4752,30908,3,8
4752,31932,2,8
4752,32956,2,8
4752,33980,2,8
4752,35004,2,8
4752,36028,2,8
4752,37052,2,8
4752,38076,2,8
4752,39100,2,8
4752,40124,2,8
4752,41148,2,8
4752,42172,2,8
4752,43196,2,8
4752,44220,2,8
4752,45244,2,8
4752,46268,2,8
4752,47292,2,8
4752,48316,2,8
4752,49340,2,8
4752,50364,2,8
4752,51388,2,8
4752,52412,2,8
4752,53436,2,8
4752,54460,2,8
4752,55484,2,8
4752,56508,2,8
4752,57532,2,8
4752,58556,2,8
4752,59580,2,8
4752,60604,2,8
4752,61628,2,8
4752,62652,2,8
4752,63676,1,8
4752,64700,1,8
