r,l,U,t
7056,700,90,7
7056,1212,52,7
7056,1724,37,7
7056,2236,29,7
7056,2748,23,7
7056,3260,20,7
7056,3772,17,7
7056,4284,15,7
7056,4796,14,7
7056,5308,12,7
7056,5820,11,7
7056,6332,10,7
7056,6844,10,7
7056,7356,9,7
7056,7868,9,7
7056,8380,8,7
7056,8892,8,7
7056,9404,7,7
7056,9916,7,7
7056,10428,7,7
7056,10940,6,7
7056,11452,6,7
7056,11964,6,7
7056,12476,6,7
7056,13500,5,7
7056,14524,5,7
7056,15548,5,7
7056,16572,4,7
7056,17596,4,7
7056,18620,4,8
7056,19644,4,8
7056,20668,4,8
7056,21692,3,8
7056,22716,3,8
7056,23740,3,8
7056,24764,3,8
7056,25788,3,8
7056,26812,3,8
7056,27836,3,8
7056,28860,3,8
7056,29884,3,8
7056,30908,3,8
7056,31932,2,8
7056,32956,2,8
7056,33980,2,8
7056,35004,2,8
7056,36028,2,8
7056,37052,2,8
7056,38076,2,8
7056,39100,2,8
7056,40124,2,8
7056,41148,2,8
7056,42172,2,8
7056,43196,2,8
7056,44220,2,8
7056,45244,2,8
7056,46268,2,8
7056,47292,2,8
7056,48316,2,8
7056,49340,2,8
7056,50364,2,8
7056,51388,2,8
7056,52412,2,8
7056,53436,2,8
7056,54460,2,8
7056,55484,2,8
7056,56508,2,8
7056,57532,2,8
7056,58556,2,8
7056,59580,2,8
7056,60604,2,8
7056,61628,2,8
7056,62652,2,8
7056,63676,1,8
7056,64700,1,8
