r,l,U,t
336,700,90,7
336,1212,52,7
336,1724,37,7
336,2236,29,7
336,2748,23,7
336,3260,20,7
336,3772,17,7
336,4284,15,7
336,4796,14,7
336,5308,12,7
336,5820,11,7
336,6332,10,7
336,6844,10,7
336,7356,9,7
336,7868,9,7
336,8380,8,7
336,8892,8,7
336,9404,7,7
336,9916,7,7
336,10428,7,7
336,10940,6,7
336,11452,6,7
336,11964,6,7
336,12476,6,7
336,13500,5,7
336,14524,5,7
336,15548,5,7
336,16572,4,7
336,17596,4,7
336,18620,4,8
336,19644,4,8
336,20668,4,8
336,21692,3,8
336,22716,3,8
336,23740,3,8
336,24764,3,8
336,25788,3,8
336,26812,3,8
336,27836,3,8
336,28860,3,8
336,29884,3,8
336,30908,3,8
336,31932,2,8
336,32956,2,8
336,33980,2,8
336,35004,2,8
336,36028,2,8
336,37052,2,8
336,38076,2,8
336,39100,2,8
336,40124,2,8
336,41148,2,8
336,42172,2,8
336,43196,2,8
336,44220,2,8
336,45244,2,8
336,46268,2,8
336,47292,2,8
336,48316,2,8
336,49340,2,8
336,50364,2,8
336,51388,2,8
336,52412,2,8
336,53436,2,8
336,54460,2,8
336,55484,2,8
336,56508,2,8
336,57532,2,8
336,58556,2,8
336,59580,2,8
336,60604,2,8
336,61628,2,8
336,62652,2,8
336,63676,1,8
336,64700,1,8
