r,l,U,t
7376,700,90,7
7376,1212,52,7
7376,1724,37,7
7376,2236,29,7
7376,2748,23,7
7376,3260,20,7
7376,3772,17,7
7376,4284,15,7
7376,4796,14,7
7376,5308,12,7
7376,5820,11,7
7376,6332,10,7
7376,6844,10,7
7376,7356,9,7
7376,7868,9,7
7376,8380,8,7
7376,8892,8,7
7376,9404,7,7
7376,9916,7,7
7376,10428,7,7
7376,10940,6,7
7376,11452,6,7
7376,11964,6,7
7376,12476,6,7
7376,13500,5,7
7376,14524,5,7
7376,15548,5,7
7376,16572,4,7
7376,17596,4,7
7376,18620,4,8
7376,19644,4,8
7376,20668,4,8
7376,21692,3,8
7376,22716,3,8
7376,23740,3,8
7376,24764,3,8
7376,25788,3,8
7376,26812,3,8
7376,27836,3,8
7376,28860,3,8
7376,29884,3,8
7376,30908,3,8
7376,31932,2,8
7376,32956,2,8
7376,33980,2,8
7376,35004,2,8
7376,36028,2,8
7376,37052,2,8
7376,38076,2,8
7376,39100,2,8
7376,40124,2,8
7376,41148,2,8
7376,42172,2,8
7376,43196,2,8
7376,44220,2,8
7376,45244,2,8
7376,46268,2,8
7376,47292,2,8
7376,48316,2,8
7376,49340,2,8
7376,50364,2,8
7376,51388,2,8
7376,52412,2,8
7376,53436,2,8
7376,54460,2,8
7376,55484,2,8
7376,56508,2,8
7376,57532,2,8
7376,58556,2,8
7376,59580,2,8
7376,60604,2,8
7376,61628,2,8
7376,62652,2,8
7376,63676,1,8
7376,64700,1,8
