r,l,U,t
5712,700,90,7
5712,1212,52,7
5712,1724,37,7
5712,2236,29,7
5712,2748,23,7
5712,3260,20,7
5712,3772,17,7
5712,4284,15,7
5712,4796,14,7
5712,5308,12,7
5712,5820,11,7
5712,6332,10,7
5712,6844,10,7
5712,7356,9,7
5712,7868,9,7
5712,8380,8,7
5712,8892,8,7
5712,9404,7,7
5712,9916,7,7
5712,10428,7,7
5712,10940,6,7
5712,11452,6,7
5712,11964,6,7
5712,12476,6,7
5712,13500,5,7
5712,14524,5,7
5712,15548,5,7
5712,16572,4,7
5712,17596,4,7
5712,18620,4,8
5712,19644,4,8
5712,20668,4,8
5712,21692,3,8
5712,22716,3,8
5712,23740,3,8
5712,24764,3,8
5712,25788,3,8
5712,26812,3,8
5712,27836,3,8
5712,28860,3,8
5712,29884,3,8
5712,30908,3,8
5712,31932,2,8
5712,32956,2,8
5712,33980,2,8
5712,35004,2,8
5712,36028,2,8
5712,37052,2,8
5712,38076,2,8
5712,39100,2,8
5712,40124,2,8
5712,41148,2,8
5712,42172,2,8
5712,43196,2,8
5712,44220,2,8
5712,45244,2,8
5712,46268,2,8
5712,47292,2,8
5712,48316,2,8
5712,49340,2,8
5712,50364,2,8
5712,51388,2,8
5712,52412,2,8
5712,53436,2,8
5712,54460,2,8
5712,55484,2,8
5712,56508,2,8
5712,57532,2,8
5712,58556,2,8
5712,59580,2,8
5712,60604,2,8
5712,61628,2,8
5712,62652,2,8
5712,63676,1,8
5712,64700,1,8
