r,l,U,t
1920,700,90,7
1920,1212,52,7
1920,1724,37,7
1920,2236,29,7
1920,2748,23,7
1920,3260,20,7
1920,3772,17,7
1920,4284,15,7
1920,4796,14,7
1920,5308,12,7
1920,5820,11,7
1920,6332,10,7
1920,6844,10,7
1920,7356,9,7
1920,7868,9,7
1920,8380,8,7
1920,8892,8,7
1920,9404,7,7
1920,9916,7,7
1920,10428,7,7
1920,10940,6,7
1920,11452,6,7
1920,11964,6,7
1920,12476,6,7
1920,13500,5,7
1920,14524,5,7
1920,15548,5,7
1920,16572,4,7
1920,17596,4,7
1920,18620,4,8
1920,19644,4,8
1920,20668,4,8
1920,21692,3,8
1920,22716,3,8
1920,23740,3,8
1920,24764,3,8
1920,25788,3,8
1920,26812,3,8
1920,27836,3,8
1920,28860,3,8
1920,29884,3,8
1920,30908,3,8
1920,31932,2,8
1920,32956,2,8
1920,33980,2,8
1920,35004,2,8
1920,36028,2,8
1920,37052,2,8
1920,38076,2,8
1920,39100,2,8
1920,40124,2,8
1920,41148,2,8
1920,42172,2,8
1920,43196,2,8
1920,44220,2,8
1920,45244,2,8
1920,46268,2,8
1920,47292,2,8
1920,48316,2,8
1920,49340,2,8
1920,50364,2,8
1920,51388,2,8
1920,52412,2,8
1920,53436,2,8
1920,54460,2,8
1920,55484,2,8
1920,56508,2,8
1920,57532,2,8
1920,58556,2,8
1920,59580,2,8
1920,60604,2,8
1920,61628,2,8
1920,62652,2,8
1920,63676,1,8
1920,64700,1,8
