r,l,U,t
1040,700,90,7
1040,1212,52,7
1040,1724,37,7
1040,2236,29,7
1040,2748,23,7
1040,3260,20,7
1040,3772,17,7
1040,4284,15,7
1040,4796,14,7
1040,5308,12,7
1040,5820,11,7
1040,6332,10,7
1040,6844,10,7
1040,7356,9,7
1040,7868,9,7
1040,8380,8,7
1040,8892,8,7
1040,9404,7,7
1040,9916,7,7
1040,10428,7,7
1040,10940,6,7
1040,11452,6,7
1040,11964,6,7
1040,12476,6,7
1040,13500,5,7
1040,14524,5,7
1040,15548,5,7
1040,16572,4,7
1040,17596,4,7
1040,18620,4,8
1040,19644,4,8
1040,20668,4,8
1040,21692,3,8
1040,22716,3,8
1040,23740,3,8
1040,24764,3,8
1040,25788,3,8
1040,26812,3,8
1040,27836,3,8
1040,28860,3,8
1040,29884,3,8
1040,30908,3,8
1040,31932,2,8
1040,32956,2,8
1040,33980,2,8
1040,35004,2,8
1040,36028,2,8
1040,37052,2,8
1040,38076,2,8
1040,39100,2,8
1040,40124,2,8
1040,41148,2,8
1040,42172,2,8
1040,43196,2,8
1040,44220,2,8
1040,45244,2,8
1040,46268,2,8
1040,47292,2,8
1040,48316,2,8
1040,49340,2,8
1040,50364,2,8
1040,51388,2,8
1040,52412,2,8
1040,53436,2,8
1040,54460,2,8
1040,55484,2,8
1040,56508,2,8
1040,57532,2,8
1040,58556,2,8
1040,59580,2,8
1040,60604,2,8
1040,61628,2,8
1040,62652,2,8
1040,63676,1,8
1040,64700,1,8
