r,l,U,t
1296,700,90,7
1296,1212,52,7
1296,1724,37,7
1296,2236,29,7
1296,2748,23,7
1296,3260,20,7
1296,3772,17,7
1296,4284,15,7
1296,4796,14,7
1296,5308,12,7
1296,5820,11,7
1296,6332,10,7
1296,6844,10,7
1296,7356,9,7
1296,7868,9,7
1296,8380,8,7
1296,8892,8,7
1296,9404,7,7
1296,9916,7,7
1296,10428,7,7
1296,10940,6,7
1296,11452,6,7
1296,11964,6,7
1296,12476,6,7
1296,13500,5,7
1296,14524,5,7
1296,15548,5,7
1296,16572,4,7
1296,17596,4,7
1296,18620,4,8
1296,19644,4,8
1296,20668,4,8
1296,21692,3,8
1296,22716,3,8
1296,23740,3,8
1296,24764,3,8
1296,25788,3,8
1296,26812,3,8
1296,27836,3,8
1296,28860,3,8
1296,29884,3,8
1296,30908,3,8
1296,31932,2,8
1296,32956,2,8
1296,33980,2,8
1296,35004,2,8
1296,36028,2,8
1296,37052,2,8
1296,38076,2,8
1296,39100,2,8
1296,40124,2,8
1296,41148,2,8
1296,42172,2,8
1296,43196,2,8
1296,44220,2,8
1296,45244,2,8
1296,46268,2,8
1296,47292,2,8
1296,48316,2,8
1296,49340,2,8
1296,50364,2,8
1296,51388,2,8
1296,52412,2,8
1296,53436,2,8
1296,54460,2,8
1296,55484,2,8
1296,56508,2,8
1296,57532,2,8
1296,58556,2,8
1296,59580,2,8
1296,60604,2,8
1296,61628,2,8
1296,62652,2,8
1296,63676,1,8
1296,64700,1,8
