r,l,U,t
640,700,90,7
640,1212,52,7
640,1724,37,7
640,2236,29,7
640,2748,23,7
640,3260,20,7
640,3772,17,7
640,4284,15,7
640,4796,14,7
640,5308,12,7
640,5820,11,7
640,6332,10,7
640,6844,10,7
640,7356,9,7
640,7868,9,7
640,8380,8,7
640,8892,8,7
640,9404,7,7
640,9916,7,7
640,10428,7,7
640,10940,6,7
640,11452,6,7
640,11964,6,7
640,12476,6,7
640,13500,5,7
640,14524,5,7
640,15548,5,7
640,16572,4,7
640,17596,4,7
640,18620,4,8
640,19644,4,8
640,20668,4,8
640,21692,3,8
640,22716,3,8
640,23740,3,8
640,24764,3,8
640,25788,3,8
640,26812,3,8
640,27836,3,8
640,28860,3,8
640,29884,3,8
640,30908,3,8
640,31932,2,8
640,32956,2,8
640,33980,2,8
640,35004,2,8
640,36028,2,8
640,37052,2,8
640,38076,2,8
640,39100,2,8
640,40124,2,8
640,41148,2,8
640,42172,2,8
640,43196,2,8
640,44220,2,8
640,45244,2,8
640,46268,2,8
640,47292,2,8
640,48316,2,8
640,49340,2,8
640,50364,2,8
640,51388,2,8
640,52412,2,8
640,53436,2,8
640,54460,2,8
640,55484,2,8
640,56508,2,8
640,57532,2,8
640,58556,2,8
640,59580,2,8
640,60604,2,8
640,61628,2,8
640,62652,2,8
640,63676,1,8
640,64700,1,8
