r,l,U,t
1568,700,90,7
1568,1212,52,7
1568,1724,37,7
1568,2236,29,7
1568,2748,23,7
1568,3260,20,7
1568,3772,17,7
1568,4284,15,7
1568,4796,14,7
1568,5308,12,7
1568,5820,11,7
1568,6332,10,7
1568,6844,10,7
1568,7356,9,7
1568,7868,9,7
1568,8380,8,7
1568,8892,8,7
1568,9404,7,7
1568,9916,7,7
1568,10428,7,7
1568,10940,6,7
1568,11452,6,7
1568,11964,6,7
1568,12476,6,7
1568,13500,5,7
1568,14524,5,7
1568,15548,5,7
1568,16572,4,7
1568,17596,4,7
1568,18620,4,8
1568,19644,4,8
1568,20668,4,8
1568,21692,3,8
1568,22716,3,8
1568,23740,3,8
1568,24764,3,8
1568,25788,3,8
1568,26812,3,8
1568,27836,3,8
1568,28860,3,8
1568,29884,3,8
1568,30908,3,8
1568,31932,2,8
1568,32956,2,8
1568,33980,2,8
1568,35004,2,8
1568,36028,2,8
1568,37052,2,8
1568,38076,2,8
1568,39100,2,8
1568,40124,2,8
1568,41148,2,8
1568,42172,2,8
1568,43196,2,8
1568,44220,2,8
1568,45244,2,8
1568,46268,2,8
1568,47292,2,8
1568,48316,2,8
1568,49340,2,8
1568,50364,2,8
1568,51388,2,8
1568,52412,2,8
1568,53436,2,8
1568,54460,2,8
1568,55484,2,8
1568,56508,2,8
1568,57532,2,8
1568,58556,2,8
1568,59580,2,8
1568,60604,2,8
1568,61628,2,8
1568,62652,2,8
1568,63676,1,8
1568,64700,1,8
