r,l,U,t
7824,700,90,7
7824,1212,52,7
7824,1724,37,7
7824,2236,29,7
7824,2748,23,7
7824,3260,20,7
7824,3772,17,7
7824,4284,15,7
7824,4796,14,7
7824,5308,12,7
7824,5820,11,7
7824,6332,10,7
7824,6844,10,7
7824,7356,9,7
7824,7868,9,7
7824,8380,8,7
7824,8892,8,7
7824,9404,7,7
7824,9916,7,7
7824,10428,7,7
7824,10940,6,7
7824,11452,6,7
7824,11964,6,7
7824,12476,6,7
7824,13500,5,7
7824,14524,5,7
7824,15548,5,7
7824,16572,4,7
7824,17596,4,7
7824,18620,4,8
7824,19644,4,8
7824,20668,4,8
7824,21692,3,8
7824,22716,3,8
7824,23740,3,8
7824,24764,3,8
7824,25788,3,8
7824,26812,3,8
7824,27836,3,8
7824,28860,3,8
7824,29884,3,8
7824,30908,3,8
7824,31932,2,8
7824,32956,2,8
7824,33980,2,8
7824,35004,2,8
7824,36028,2,8
7824,37052,2,8
7824,38076,2,8
7824,39100,2,8
7824,40124,2,8
7824,41148,2,8
7824,42172,2,8
7824,43196,2,8
7824,44220,2,8
7824,45244,2,8
7824,46268,2,8
7824,47292,2,8
7824,48316,2,8
7824,49340,2,8
7824,50364,2,8
7824,51388,2,8
7824,52412,2,8
7824,53436,2,8
7824,54460,2,8
7824,55484,2,8
7824,56508,2,8
7824,57532,2,8
7824,58556,2,8
7824,59580,2,8
7824,60604,2,8
7824,61628,2,8
7824,62652,2,8
7824,63676,1,8
7824,64700,1,8
