r,l,U,t
944,700,90,7
944,1212,52,7
944,1724,37,7
944,2236,29,7
944,2748,23,7
944,3260,20,7
944,3772,17,7
944,4284,15,7
944,4796,14,7
944,5308,12,7
944,5820,11,7
944,6332,10,7
944,6844,10,7
944,7356,9,7
944,7868,9,7
944,8380,8,7
944,8892,8,7
944,9404,7,7
944,9916,7,7
944,10428,7,7
944,10940,6,7
944,11452,6,7
944,11964,6,7
944,12476,6,7
944,13500,5,7
944,14524,5,7
944,15548,5,7
944,16572,4,7
944,17596,4,7
944,18620,4,8
944,19644,4,8
944,20668,4,8
944,21692,3,8
944,22716,3,8
944,23740,3,8
944,24764,3,8
944,25788,3,8
944,26812,3,8
944,27836,3,8
944,28860,3,8
944,29884,3,8
944,30908,3,8
944,31932,2,8
944,32956,2,8
944,33980,2,8
944,35004,2,8
944,36028,2,8
944,37052,2,8
944,38076,2,8
944,39100,2,8
944,40124,2,8
944,41148,2,8
944,42172,2,8
944,43196,2,8
944,44220,2,8
944,45244,2,8
944,46268,2,8
944,47292,2,8
944,48316,2,8
944,49340,2,8
944,50364,2,8
944,51388,2,8
944,52412,2,8
944,53436,2,8
944,54460,2,8
944,55484,2,8
944,56508,2,8
944,57532,2,8
944,58556,2,8
944,59580,2,8
944,60604,2,8
944,61628,2,8
944,62652,2,8
944,63676,1,8
944,64700,1,8
