r,l,U,t
80,700,90,7
80,1212,52,7
80,1724,37,7
80,2236,29,7
80,2748,23,7
80,3260,20,7
80,3772,17,7
80,4284,15,7
80,4796,14,7
80,5308,12,7
80,5820,11,7
80,6332,10,7
80,6844,10,7
80,7356,9,7
80,7868,9,7
80,8380,8,7
80,8892,8,7
80,9404,7,7
80,9916,7,7
80,10428,7,7
80,10940,6,7
80,11452,6,7
80,11964,6,7
80,12476,6,7
80,13500,5,7
80,14524,5,7
80,15548,5,7
80,16572,4,7
80,17596,4,7
80,18620,4,8
80,19644,4,8
80,20668,4,8
80,21692,3,8
80,22716,3,8
80,23740,3,8
80,24764,3,8
80,25788,3,8
80,26812,3,8
80,27836,3,8
80,28860,3,8
80,29884,3,8
80,30908,3,8
80,31932,2,8
80,32956,2,8
80,33980,2,8
80,35004,2,8
80,36028,2,8
80,37052,2,8
80,38076,2,8
80,39100,2,8
80,40124,2,8
80,41148,2,8
80,42172,2,8
80,43196,2,8
80,44220,2,8
80,45244,2,8
80,46268,2,8
80,47292,2,8
80,48316,2,8
80,49340,2,8
80,50364,2,8
80,51388,2,8
80,52412,2,8
80,53436,2,8
80,54460,2,8
80,55484,2,8
80,56508,2,8
80,57532,2,8
80,58556,2,8
80,59580,2,8
80,60604,2,8
80,61628,2,8
80,62652,2,8
80,63676,1,8
80,64700,1,8
