r,l,U,t
2400,700,90,7
2400,1212,52,7
2400,1724,37,7
2400,2236,29,7
2400,2748,23,7
2400,3260,20,7
2400,3772,17,7
2400,4284,15,7
2400,4796,14,7
2400,5308,12,7
2400,5820,11,7
2400,6332,10,7
2400,6844,10,7
2400,7356,9,7
2400,7868,9,7
2400,8380,8,7
2400,8892,8,7
2400,9404,7,7
2400,9916,7,7
2400,10428,7,7
2400,10940,6,7
2400,11452,6,7
2400,11964,6,7
2400,12476,6,7
2400,13500,5,7
2400,14524,5,7
2400,15548,5,7
2400,16572,4,7
2400,17596,4,7
2400,18620,4,8
2400,19644,4,8
2400,20668,4,8
2400,21692,3,8
2400,22716,3,8
2400,23740,3,8
2400,24764,3,8
2400,25788,3,8
2400,26812,3,8
2400,27836,3,8
2400,28860,3,8
2400,29884,3,8
2400,30908,3,8
2400,31932,2,8
2400,32956,2,8
2400,33980,2,8
2400,35004,2,8
2400,36028,2,8
2400,37052,2,8
2400,38076,2,8
2400,39100,2,8
2400,40124,2,8
2400,41148,2,8
2400,42172,2,8
2400,43196,2,8
2400,44220,2,8
2400,45244,2,8
2400,46268,2,8
2400,47292,2,8
2400,48316,2,8
2400,49340,2,8
2400,50364,2,8
2400,51388,2,8
2400,52412,2,8
2400,53436,2,8
2400,54460,2,8
2400,55484,2,8
2400,56508,2,8
2400,57532,2,8
2400,58556,2,8
2400,59580,2,8
2400,60604,2,8
2400,61628,2,8
2400,62652,2,8
2400,63676,1,8
2400,64700,1,8
