r,l,U,t
2144,700,90,7
2144,1212,52,7
2144,1724,37,7
2144,2236,29,7
2144,2748,23,7
2144,3260,20,7
2144,3772,17,7
2144,4284,15,7
2144,4796,14,7
2144,5308,12,7
2144,5820,11,7
2144,6332,10,7
2144,6844,10,7
2144,7356,9,7
2144,7868,9,7
2144,8380,8,7
2144,8892,8,7
2144,9404,7,7
2144,9916,7,7
2144,10428,7,7
2144,10940,6,7
2144,11452,6,7
2144,11964,6,7
2144,12476,6,7
2144,13500,5,7
2144,14524,5,7
2144,15548,5,7
2144,16572,4,7
2144,17596,4,7
2144,18620,4,8
2144,19644,4,8
2144,20668,4,8
2144,21692,3,8
2144,22716,3,8
2144,23740,3,8
2144,24764,3,8
2144,25788,3,8
2144,26812,3,8
2144,27836,3,8
2144,28860,3,8
2144,29884,3,8
2144,30908,3,8
2144,31932,2,8
2144,32956,2,8
2144,33980,2,8
2144,35004,2,8
2144,36028,2,8
2144,37052,2,8
2144,38076,2,8
2144,39100,2,8
2144,40124,2,8
2144,41148,2,8
2144,42172,2,8
2144,43196,2,8
2144,44220,2,8
2144,45244,2,8
2144,46268,2,8
2144,47292,2,8
2144,48316,2,8
2144,49340,2,8
2144,50364,2,8
2144,51388,2,8
2144,52412,2,8
2144,53436,2,8
2144,54460,2,8
2144,55484,2,8
2144,56508,2,8
2144,57532,2,8
2144,58556,2,8
2144,59580,2,8
2144,60604,2,8
2144,61628,2,8
2144,62652,2,8
2144,63676,1,8
2144,64700,1,8
