r,l,U,t
192,700,90,7
192,1212,52,7
192,1724,37,7
192,2236,29,7
192,2748,23,7
192,3260,20,7
192,3772,17,7
192,4284,15,7
192,4796,14,7
192,5308,12,7
192,5820,11,7
192,6332,10,7
192,6844,10,7
192,7356,9,7
192,7868,9,7
192,8380,8,7
192,8892,8,7
192,9404,7,7
192,9916,7,7
192,10428,7,7
192,10940,6,7
192,11452,6,7
192,11964,6,7
192,12476,6,7
192,13500,5,7
192,14524,5,7
192,15548,5,7
192,16572,4,7
192,17596,4,7
192,18620,4,8
192,19644,4,8
192,20668,4,8
192,21692,3,8
192,22716,3,8
192,23740,3,8
192,24764,3,8
192,25788,3,8
192,26812,3,8
192,27836,3,8
192,28860,3,8
192,29884,3,8
192,30908,3,8
192,31932,2,8
192,32956,2,8
192,33980,2,8
192,35004,2,8
192,36028,2,8
192,37052,2,8
192,38076,2,8
192,39100,2,8
192,40124,2,8
192,41148,2,8
192,42172,2,8
192,43196,2,8
192,44220,2,8
192,45244,2,8
192,46268,2,8
192,47292,2,8
192,48316,2,8
192,49340,2,8
192,50364,2,8
192,51388,2,8
192,52412,2,8
192,53436,2,8
192,54460,2,8
192,55484,2,8
192,56508,2,8
192,57532,2,8
192,58556,2,8
192,59580,2,8
192,60604,2,8
192,61628,2,8
192,62652,2,8
192,63676,1,8
192,64700,1,8
