r,l,U,t
2752,700,90,7
2752,1212,52,7
2752,1724,37,7
2752,2236,29,7
2752,2748,23,7
2752,3260,20,7
2752,3772,17,7
2752,4284,15,7
2752,4796,14,7
2752,5308,12,7
2752,5820,11,7
2752,6332,10,7
2752,6844,10,7
2752,7356,9,7
2752,7868,9,7
2752,8380,8,7
2752,8892,8,7
2752,9404,7,7
2752,9916,7,7
2752,10428,7,7
2752,10940,6,7
2752,11452,6,7
2752,11964,6,7
2752,12476,6,7
2752,13500,5,7
2752,14524,5,7
2752,15548,5,7
2752,16572,4,7
2752,17596,4,7
2752,18620,4,8
2752,19644,4,8
2752,20668,4,8
2752,21692,3,8
2752,22716,3,8
2752,23740,3,8
2752,24764,3,8
2752,25788,3,8
2752,26812,3,8
2752,27836,3,8
2752,28860,3,8
2752,29884,3,8
2752,30908,3,8
2752,31932,2,8
2752,32956,2,8
2752,33980,2,8
2752,35004,2,8
2752,36028,2,8
2752,37052,2,8
2752,38076,2,8
2752,39100,2,8
2752,40124,2,8
2752,41148,2,8
2752,42172,2,8
2752,43196,2,8
2752,44220,2,8
2752,45244,2,8
2752,46268,2,8
2752,47292,2,8
2752,48316,2,8
2752,49340,2,8
2752,50364,2,8
2752,51388,2,8
2752,52412,2,8
2752,53436,2,8
2752,54460,2,8
2752,55484,2,8
2752,56508,2,8
2752,57532,2,8
2752,58556,2,8
2752,59580,2,8
2752,60604,2,8
2752,61628,2,8
2752,62652,2,8
2752,63676,1,8
2752,64700,1,8
