r,l,U,t
5904,700,90,7
5904,1212,52,7
5904,1724,37,7
5904,2236,29,7
5904,2748,23,7
5904,3260,20,7
5904,3772,17,7
5904,4284,15,7
5904,4796,14,7
5904,5308,12,7
5904,5820,11,7
5904,6332,10,7
5904,6844,10,7
5904,7356,9,7
5904,7868,9,7
5904,8380,8,7
5904,8892,8,7
5904,9404,7,7
5904,9916,7,7
5904,10428,7,7
5904,10940,6,7
5904,11452,6,7
5904,11964,6,7
5904,12476,6,7
5904,13500,5,7
5904,14524,5,7
5904,15548,5,7
5904,16572,4,7
5904,17596,4,7
5904,18620,4,8
5904,19644,4,8
5904,20668,4,8
5904,21692,3,8
5904,22716,3,8
5904,23740,3,8
5904,24764,3,8
5904,25788,3,8
5904,26812,3,8
5904,27836,3,8
5904,28860,3,8
5904,29884,3,8
5904,30908,3,8
5904,31932,2,8
5904,32956,2,8
5904,33980,2,8
5904,35004,2,8
5904,36028,2,8
5904,37052,2,8
5904,38076,2,8
5904,39100,2,8
5904,40124,2,8
5904,41148,2,8
5904,42172,2,8
5904,43196,2,8
5904,44220,2,8
5904,45244,2,8
5904,46268,2,8
5904,47292,2,8
5904,48316,2,8
5904,49340,2,8
5904,50364,2,8
5904,51388,2,8
5904,52412,2,8
5904,53436,2,8
5904,54460,2,8
5904,55484,2,8
5904,56508,2,8
5904,57532,2,8
5904,58556,2,8
5904,59580,2,8
5904,60604,2,8
5904,61628,2,8
5904,62652,2,8
5904,63676,1,8
5904,64700,1,8
