r,l,U,t
5840,700,90,7
5840,1212,52,7
5840,1724,37,7
5840,2236,29,7
5840,2748,23,7
5840,3260,20,7
5840,3772,17,7
5840,4284,15,7
5840,4796,14,7
5840,5308,12,7
5840,5820,11,7
5840,6332,10,7
5840,6844,10,7
5840,7356,9,7
5840,7868,9,7
5840,8380,8,7
5840,8892,8,7
5840,9404,7,7
5840,9916,7,7
5840,10428,7,7
5840,10940,6,7
5840,11452,6,7
5840,11964,6,7
5840,12476,6,7
5840,13500,5,7
5840,14524,5,7
5840,15548,5,7
5840,16572,4,7
5840,17596,4,7
5840,18620,4,8
5840,19644,4,8
5840,20668,4,8
5840,21692,3,8
5840,22716,3,8
5840,23740,3,8
5840,24764,3,8
5840,25788,3,8
5840,26812,3,8
5840,27836,3,8
5840,28860,3,8
5840,29884,3,8
5840,30908,3,8
5840,31932,2,8
5840,32956,2,8
5840,33980,2,8
5840,35004,2,8
5840,36028,2,8
5840,37052,2,8
5840,38076,2,8
5840,39100,2,8
5840,40124,2,8
5840,41148,2,8
5840,42172,2,8
5840,43196,2,8
5840,44220,2,8
5840,45244,2,8
5840,46268,2,8
5840,47292,2,8
5840,48316,2,8
5840,49340,2,8
5840,50364,2,8
5840,51388,2,8
5840,52412,2,8
5840,53436,2,8
5840,54460,2,8
5840,55484,2,8
5840,56508,2,8
5840,57532,2,8
5840,58556,2,8
5840,59580,2,8
5840,60604,2,8
5840,61628,2,8
5840,62652,2,8
5840,63676,1,8
5840,64700,1,8
