r,l,U,t
992,700,90,7
992,1212,52,7
992,1724,37,7
992,2236,29,7
992,2748,23,7
992,3260,20,7
992,3772,17,7
992,4284,15,7
992,4796,14,7
992,5308,12,7
992,5820,11,7
992,6332,10,7
992,6844,10,7
992,7356,9,7
992,7868,9,7
992,8380,8,7
992,8892,8,7
992,9404,7,7
992,9916,7,7
992,10428,7,7
992,10940,6,7
992,11452,6,7
992,11964,6,7
992,12476,6,7
992,13500,5,7
992,14524,5,7
992,15548,5,7
992,16572,4,7
992,17596,4,7
992,18620,4,8
992,19644,4,8
992,20668,4,8
992,21692,3,8
992,22716,3,8
992,23740,3,8
992,24764,3,8
992,25788,3,8
992,26812,3,8
992,27836,3,8
992,28860,3,8
992,29884,3,8
992,30908,3,8
992,31932,2,8
992,32956,2,8
992,33980,2,8
992,35004,2,8
992,36028,2,8
992,37052,2,8
992,38076,2,8
992,39100,2,8
992,40124,2,8
992,41148,2,8
992,42172,2,8
992,43196,2,8
992,44220,2,8
992,45244,2,8
992,46268,2,8
992,47292,2,8
992,48316,2,8
992,49340,2,8
992,50364,2,8
992,51388,2,8
992,52412,2,8
992,53436,2,8
992,54460,2,8
992,55484,2,8
992,56508,2,8
992,57532,2,8
992,58556,2,8
992,59580,2,8
992,60604,2,8
992,61628,2,8
992,62652,2,8
992,63676,1,8
992,64700,1,8
