r,l,U,t
1952,700,90,7
1952,1212,52,7
1952,1724,37,7
1952,2236,29,7
1952,2748,23,7
1952,3260,20,7
1952,3772,17,7
1952,4284,15,7
1952,4796,14,7
1952,5308,12,7
1952,5820,11,7
1952,6332,10,7
1952,6844,10,7
1952,7356,9,7
1952,7868,9,7
1952,8380,8,7
1952,8892,8,7
1952,9404,7,7
1952,9916,7,7
1952,10428,7,7
1952,10940,6,7
1952,11452,6,7
1952,11964,6,7
1952,12476,6,7
1952,13500,5,7
1952,14524,5,7
1952,15548,5,7
1952,16572,4,7
1952,17596,4,7
1952,18620,4,8
1952,19644,4,8
1952,20668,4,8
1952,21692,3,8
1952,22716,3,8
1952,23740,3,8
1952,24764,3,8
1952,25788,3,8
1952,26812,3,8
1952,27836,3,8
1952,28860,3,8
1952,29884,3,8
1952,30908,3,8
1952,31932,2,8
1952,32956,2,8
1952,33980,2,8
1952,35004,2,8
1952,36028,2,8
1952,37052,2,8
1952,38076,2,8
1952,39100,2,8
1952,40124,2,8
1952,41148,2,8
1952,42172,2,8
1952,43196,2,8
1952,44220,2,8
1952,45244,2,8
1952,46268,2,8
1952,47292,2,8
1952,48316,2,8
1952,49340,2,8
1952,50364,2,8
1952,51388,2,8
1952,52412,2,8
1952,53436,2,8
1952,54460,2,8
1952,55484,2,8
1952,56508,2,8
1952,57532,2,8
1952,58556,2,8
1952,59580,2,8
1952,60604,2,8
1952,61628,2,8
1952,62652,2,8
1952,63676,1,8
1952,64700,1,8
