r,l,U,t
7120,700,90,7
7120,1212,52,7
7120,1724,37,7
7120,2236,29,7
7120,2748,23,7
7120,3260,20,7
7120,3772,17,7
7120,4284,15,7
7120,4796,14,7
7120,5308,12,7
7120,5820,11,7
7120,6332,10,7
7120,6844,10,7
7120,7356,9,7
7120,7868,9,7
7120,8380,8,7
7120,8892,8,7
7120,9404,7,7
7120,9916,7,7
7120,10428,7,7
7120,10940,6,7
7120,11452,6,7
7120,11964,6,7
7120,12476,6,7
7120,13500,5,7
7120,14524,5,7
7120,15548,5,7
7120,16572,4,7
7120,17596,4,7
7120,18620,4,8
7120,19644,4,8
7120,20668,4,8
7120,21692,3,8
7120,22716,3,8
7120,23740,3,8
7120,24764,3,8
7120,25788,3,8
7120,26812,3,8
7120,27836,3,8
7120,28860,3,8
7120,29884,3,8
7120,30908,3,8
7120,31932,2,8
7120,32956,2,8
7120,33980,2,8
7120,35004,2,8
7120,36028,2,8
7120,37052,2,8
7120,38076,2,8
7120,39100,2,8
7120,40124,2,8
7120,41148,2,8
7120,42172,2,8
7120,43196,2,8
7120,44220,2,8
7120,45244,2,8
7120,46268,2,8
7120,47292,2,8
7120,48316,2,8
7120,49340,2,8
7120,50364,2,8
7120,51388,2,8
7120,52412,2,8
7120,53436,2,8
7120,54460,2,8
7120,55484,2,8
7120,56508,2,8
7120,57532,2,8
7120,58556,2,8
7120,59580,2,8
7120,60604,2,8
7120,61628,2,8
7120,62652,2,8
7120,63676,1,8
7120,64700,1,8
