r,l,U,t
2384,700,90,7
2384,1212,52,7
2384,1724,37,7
2384,2236,29,7
2384,2748,23,7
2384,3260,20,7
2384,3772,17,7
2384,4284,15,7
2384,4796,14,7
2384,5308,12,7
2384,5820,11,7
2384,6332,10,7
2384,6844,10,7
2384,7356,9,7
2384,7868,9,7
2384,8380,8,7
2384,8892,8,7
2384,9404,7,7
2384,9916,7,7
2384,10428,7,7
2384,10940,6,7
2384,11452,6,7
2384,11964,6,7
2384,12476,6,7
2384,13500,5,7
2384,14524,5,7
2384,15548,5,7
2384,16572,4,7
2384,17596,4,7
2384,18620,4,8
2384,19644,4,8
2384,20668,4,8
2384,21692,3,8
2384,22716,3,8
2384,23740,3,8
2384,24764,3,8
2384,25788,3,8
2384,26812,3,8
2384,27836,3,8
2384,28860,3,8
2384,29884,3,8
2384,30908,3,8
2384,31932,2,8
2384,32956,2,8
2384,33980,2,8
2384,35004,2,8
2384,36028,2,8
2384,37052,2,8
2384,38076,2,8
2384,39100,2,8
2384,40124,2,8
2384,41148,2,8
2384,42172,2,8
2384,43196,2,8
2384,44220,2,8
2384,45244,2,8
2384,46268,2,8
2384,47292,2,8
2384,48316,2,8
2384,49340,2,8
2384,50364,2,8
2384,51388,2,8
2384,52412,2,8
2384,53436,2,8
2384,54460,2,8
2384,55484,2,8
2384,56508,2,8
2384,57532,2,8
2384,58556,2,8
2384,59580,2,8
2384,60604,2,8
2384,61628,2,8
2384,62652,2,8
2384,63676,1,8
2384,64700,1,8
