r,l,U,t
1328,700,90,7
1328,1212,52,7
1328,1724,37,7
1328,2236,29,7
1328,2748,23,7
1328,3260,20,7
1328,3772,17,7
1328,4284,15,7
1328,4796,14,7
1328,5308,12,7
1328,5820,11,7
1328,6332,10,7
1328,6844,10,7
1328,7356,9,7
1328,7868,9,7
1328,8380,8,7
1328,8892,8,7
1328,9404,7,7
1328,9916,7,7
1328,10428,7,7
1328,10940,6,7
1328,11452,6,7
1328,11964,6,7
1328,12476,6,7
1328,13500,5,7
1328,14524,5,7
1328,15548,5,7
1328,16572,4,7
1328,17596,4,7
1328,18620,4,8
1328,19644,4,8
1328,20668,4,8
1328,21692,3,8
1328,22716,3,8
1328,23740,3,8
1328,24764,3,8
1328,25788,3,8
1328,26812,3,8
1328,27836,3,8
1328,28860,3,8
1328,29884,3,8
1328,30908,3,8
1328,31932,2,8
1328,32956,2,8
1328,33980,2,8
1328,35004,2,8
1328,36028,2,8
1328,37052,2,8
1328,38076,2,8
1328,39100,2,8
1328,40124,2,8
1328,41148,2,8
1328,42172,2,8
1328,43196,2,8
1328,44220,2,8
1328,45244,2,8
1328,46268,2,8
1328,47292,2,8
1328,48316,2,8
1328,49340,2,8
1328,50364,2,8
1328,51388,2,8
1328,52412,2,8
1328,53436,2,8
1328,54460,2,8
1328,55484,2,8
1328,56508,2,8
1328,57532,2,8
1328,58556,2,8
1328,59580,2,8
1328,60604,2,8
1328,61628,2,8
1328,62652,2,8
1328,63676,1,8
1328,64700,1,8
