r,l,U,t
7632,700,90,7
7632,1212,52,7
7632,1724,37,7
7632,2236,29,7
7632,2748,23,7
7632,3260,20,7
7632,3772,17,7
7632,4284,15,7
7632,4796,14,7
7632,5308,12,7
7632,5820,11,7
7632,6332,10,7
7632,6844,10,7
7632,7356,9,7
7632,7868,9,7
7632,8380,8,7
7632,8892,8,7
7632,9404,7,7
7632,9916,7,7
7632,10428,7,7
7632,10940,6,7
7632,11452,6,7
7632,11964,6,7
7632,12476,6,7
7632,13500,5,7
7632,14524,5,7
7632,15548,5,7
7632,16572,4,7
7632,17596,4,7
7632,18620,4,8
7632,19644,4,8
7632,20668,4,8
7632,21692,3,8
7632,22716,3,8
7632,23740,3,8
7632,24764,3,8
7632,25788,3,8
7632,26812,3,8
7632,27836,3,8
7632,28860,3,8
7632,29884,3,8
7632,30908,3,8
7632,31932,2,8
7632,32956,2,8
7632,33980,2,8
7632,35004,2,8
7632,36028,2,8
7632,37052,2,8
7632,38076,2,8
7632,39100,2,8
7632,40124,2,8
7632,41148,2,8
7632,42172,2,8
7632,43196,2,8
7632,44220,2,8
7632,45244,2,8
7632,46268,2,8
7632,47292,2,8
7632,48316,2,8
7632,49340,2,8
7632,50364,2,8
7632,51388,2,8
7632,52412,2,8
7632,53436,2,8
7632,54460,2,8
7632,55484,2,8
7632,56508,2,8
7632,57532,2,8
7632,58556,2,8
7632,59580,2,8
7632,60604,2,8
7632,61628,2,8
7632,62652,2,8
7632,63676,1,8
7632,64700,1,8
