r,l,U,t
1648,700,90,7
1648,1212,52,7
1648,1724,37,7
1648,2236,29,7
1648,2748,23,7
1648,3260,20,7
1648,3772,17,7
1648,4284,15,7
1648,4796,14,7
1648,5308,12,7
1648,5820,11,7
1648,6332,10,7
1648,6844,10,7
1648,7356,9,7
1648,7868,9,7
1648,8380,8,7
1648,8892,8,7
1648,9404,7,7
1648,9916,7,7
1648,10428,7,7
1648,10940,6,7
1648,11452,6,7
1648,11964,6,7
1648,12476,6,7
1648,13500,5,7
1648,14524,5,7
1648,15548,5,7
1648,16572,4,7
1648,17596,4,7
1648,18620,4,8
1648,19644,4,8
1648,20668,4,8
1648,21692,3,8
1648,22716,3,8
1648,23740,3,8
1648,24764,3,8
1648,25788,3,8
1648,26812,3,8
1648,27836,3,8
1648,28860,3,8
1648,29884,3,8
1648,30908,3,8
1648,31932,2,8
1648,32956,2,8
1648,33980,2,8
1648,35004,2,8
1648,36028,2,8
1648,37052,2,8
1648,38076,2,8
1648,39100,2,8
1648,40124,2,8
1648,41148,2,8
1648,42172,2,8
1648,43196,2,8
1648,44220,2,8
1648,45244,2,8
1648,46268,2,8
1648,47292,2,8
1648,48316,2,8
1648,49340,2,8
1648,50364,2,8
1648,51388,2,8
1648,52412,2,8
1648,53436,2,8
1648,54460,2,8
1648,55484,2,8
1648,56508,2,8
1648,57532,2,8
1648,58556,2,8
1648,59580,2,8
1648,60604,2,8
1648,61628,2,8
1648,62652,2,8
1648,63676,1,8
1648,64700,1,8
