r,l,U,t
8080,700,90,7
8080,1212,52,7
8080,1724,37,7
8080,2236,29,7
8080,2748,23,7
8080,3260,20,7
8080,3772,17,7
8080,4284,15,7
8080,4796,14,7
8080,5308,12,7
8080,5820,11,7
8080,6332,10,7
8080,6844,10,7
8080,7356,9,7
8080,7868,9,7
8080,8380,8,7
8080,8892,8,7
8080,9404,7,7
8080,9916,7,7
8080,10428,7,7
8080,10940,6,7
8080,11452,6,7
8080,11964,6,7
8080,12476,6,7
8080,13500,5,7
8080,14524,5,7
8080,15548,5,7
8080,16572,4,7
8080,17596,4,7
8080,18620,4,8
8080,19644,4,8
8080,20668,4,8
8080,21692,3,8
8080,22716,3,8
8080,23740,3,8
8080,24764,3,8
8080,25788,3,8
8080,26812,3,8
8080,27836,3,8
8080,28860,3,8
8080,29884,3,8
8080,30908,3,8
8080,31932,2,8
8080,32956,2,8
8080,33980,2,8
8080,35004,2,8
8080,36028,2,8
8080,37052,2,8
8080,38076,2,8
8080,39100,2,8
8080,40124,2,8
8080,41148,2,8
8080,42172,2,8
8080,43196,2,8
8080,44220,2,8
8080,45244,2,8
8080,46268,2,8
8080,47292,2,8
8080,48316,2,8
8080,49340,2,8
8080,50364,2,8
8080,51388,2,8
8080,52412,2,8
8080,53436,2,8
8080,54460,2,8
8080,55484,2,8
8080,56508,2,8
8080,57532,2,8
8080,58556,2,8
8080,59580,2,8
8080,60604,2,8
8080,61628,2,8
8080,62652,2,8
8080,63676,1,8
8080,64700,1,8
