r,l,U,t
2096,700,90,7
2096,1212,52,7
2096,1724,37,7
2096,2236,29,7
2096,2748,23,7
2096,3260,20,7
2096,3772,17,7
2096,4284,15,7
2096,4796,14,7
2096,5308,12,7
2096,5820,11,7
2096,6332,10,7
2096,6844,10,7
2096,7356,9,7
2096,7868,9,7
2096,8380,8,7
2096,8892,8,7
2096,9404,7,7
2096,9916,7,7
2096,10428,7,7
2096,10940,6,7
2096,11452,6,7
2096,11964,6,7
2096,12476,6,7
2096,13500,5,7
2096,14524,5,7
2096,15548,5,7
2096,16572,4,7
2096,17596,4,7
2096,18620,4,8
2096,19644,4,8
2096,20668,4,8
2096,21692,3,8
2096,22716,3,8
2096,23740,3,8
2096,24764,3,8
2096,25788,3,8
2096,26812,3,8
2096,27836,3,8
2096,28860,3,8
2096,29884,3,8
2096,30908,3,8
2096,31932,2,8
2096,32956,2,8
2096,33980,2,8
2096,35004,2,8
2096,36028,2,8
2096,37052,2,8
2096,38076,2,8
2096,39100,2,8
2096,40124,2,8
2096,41148,2,8
2096,42172,2,8
2096,43196,2,8
2096,44220,2,8
2096,45244,2,8
2096,46268,2,8
2096,47292,2,8
2096,48316,2,8
2096,49340,2,8
2096,50364,2,8
2096,51388,2,8
2096,52412,2,8
2096,53436,2,8
2096,54460,2,8
2096,55484,2,8
2096,56508,2,8
2096,57532,2,8
2096,58556,2,8
2096,59580,2,8
2096,60604,2,8
2096,61628,2,8
2096,62652,2,8
2096,63676,1,8
2096,64700,1,8
