r,l,U,t
2224,700,90,7
2224,1212,52,7
2224,1724,37,7
2224,2236,29,7
2224,2748,23,7
2224,3260,20,7
2224,3772,17,7
2224,4284,15,7
2224,4796,14,7
2224,5308,12,7
2224,5820,11,7
2224,6332,10,7
2224,6844,10,7
2224,7356,9,7
2224,7868,9,7
2224,8380,8,7
2224,8892,8,7
2224,9404,7,7
2224,9916,7,7
2224,10428,7,7
2224,10940,6,7
2224,11452,6,7
2224,11964,6,7
2224,12476,6,7
2224,13500,5,7
2224,14524,5,7
2224,15548,5,7
2224,16572,4,7
2224,17596,4,7
2224,18620,4,8
2224,19644,4,8
2224,20668,4,8
2224,21692,3,8
2224,22716,3,8
2224,23740,3,8
2224,24764,3,8
2224,25788,3,8
2224,26812,3,8
2224,27836,3,8
2224,28860,3,8
2224,29884,3,8
2224,30908,3,8
2224,31932,2,8
2224,32956,2,8
2224,33980,2,8
2224,35004,2,8
2224,36028,2,8
2224,37052,2,8
2224,38076,2,8
2224,39100,2,8
2224,40124,2,8
2224,41148,2,8
2224,42172,2,8
2224,43196,2,8
2224,44220,2,8
2224,45244,2,8
2224,46268,2,8
2224,47292,2,8
2224,48316,2,8
2224,49340,2,8
2224,50364,2,8
2224,51388,2,8
2224,52412,2,8
2224,53436,2,8
2224,54460,2,8
2224,55484,2,8
2224,56508,2,8
2224,57532,2,8
2224,58556,2,8
2224,59580,2,8
2224,60604,2,8
2224,61628,2,8
2224,62652,2,8
2224,63676,1,8
2224,64700,1,8
