r,l,U,t
240,700,90,7
240,1212,52,7
240,1724,37,7
240,2236,29,7
240,2748,23,7
240,3260,20,7
240,3772,17,7
240,4284,15,7
240,4796,14,7
240,5308,12,7
240,5820,11,7
240,6332,10,7
240,6844,10,7
240,7356,9,7
240,7868,9,7
240,8380,8,7
240,8892,8,7
240,9404,7,7
240,9916,7,7
240,10428,7,7
240,10940,6,7
240,11452,6,7
240,11964,6,7
240,12476,6,7
240,13500,5,7
240,14524,5,7
240,15548,5,7
240,16572,4,7
240,17596,4,7
240,18620,4,8
240,19644,4,8
240,20668,4,8
240,21692,3,8
240,22716,3,8
240,23740,3,8
240,24764,3,8
240,25788,3,8
240,26812,3,8
240,27836,3,8
240,28860,3,8
240,29884,3,8
240,30908,3,8
240,31932,2,8
240,32956,2,8
240,33980,2,8
240,35004,2,8
240,36028,2,8
240,37052,2,8
240,38076,2,8
240,39100,2,8
240,40124,2,8
240,41148,2,8
240,42172,2,8
240,43196,2,8
240,44220,2,8
240,45244,2,8
240,46268,2,8
240,47292,2,8
240,48316,2,8
240,49340,2,8
240,50364,2,8
240,51388,2,8
240,52412,2,8
240,53436,2,8
240,54460,2,8
240,55484,2,8
240,56508,2,8
240,57532,2,8
240,58556,2,8
240,59580,2,8
240,60604,2,8
240,61628,2,8
240,62652,2,8
240,63676,1,8
240,64700,1,8
