r,l,U,t
2960,700,90,7
2960,1212,52,7
2960,1724,37,7
2960,2236,29,7
2960,2748,23,7
2960,3260,20,7
2960,3772,17,7
2960,4284,15,7
2960,4796,14,7
2960,5308,12,7
2960,5820,11,7
2960,6332,10,7
2960,6844,10,7
2960,7356,9,7
2960,7868,9,7
2960,8380,8,7
2960,8892,8,7
2960,9404,7,7
2960,9916,7,7
2960,10428,7,7
2960,10940,6,7
2960,11452,6,7
2960,11964,6,7
2960,12476,6,7
2960,13500,5,7
2960,14524,5,7
2960,15548,5,7
2960,16572,4,7
2960,17596,4,7
2960,18620,4,8
2960,19644,4,8
2960,20668,4,8
2960,21692,3,8
2960,22716,3,8
2960,23740,3,8
2960,24764,3,8
2960,25788,3,8
2960,26812,3,8
2960,27836,3,8
2960,28860,3,8
2960,29884,3,8
2960,30908,3,8
2960,31932,2,8
2960,32956,2,8
2960,33980,2,8
2960,35004,2,8
2960,36028,2,8
2960,37052,2,8
2960,38076,2,8
2960,39100,2,8
2960,40124,2,8
2960,41148,2,8
2960,42172,2,8
2960,43196,2,8
2960,44220,2,8
2960,45244,2,8
2960,46268,2,8
2960,47292,2,8
2960,48316,2,8
2960,49340,2,8
2960,50364,2,8
2960,51388,2,8
2960,52412,2,8
2960,53436,2,8
2960,54460,2,8
2960,55484,2,8
2960,56508,2,8
2960,57532,2,8
2960,58556,2,8
2960,59580,2,8
2960,60604,2,8
2960,61628,2,8
2960,62652,2,8
2960,63676,1,8
2960,64700,1,8
