r,l,U,t
416,700,90,7
416,1212,52,7
416,1724,37,7
416,2236,29,7
416,2748,23,7
416,3260,20,7
416,3772,17,7
416,4284,15,7
416,4796,14,7
416,5308,12,7
416,5820,11,7
416,6332,10,7
416,6844,10,7
416,7356,9,7
416,7868,9,7
416,8380,8,7
416,8892,8,7
416,9404,7,7
416,9916,7,7
416,10428,7,7
416,10940,6,7
416,11452,6,7
416,11964,6,7
416,12476,6,7
416,13500,5,7
416,14524,5,7
416,15548,5,7
416,16572,4,7
416,17596,4,7
416,18620,4,8
416,19644,4,8
416,20668,4,8
416,21692,3,8
416,22716,3,8
416,23740,3,8
416,24764,3,8
416,25788,3,8
416,26812,3,8
416,27836,3,8
416,28860,3,8
416,29884,3,8
416,30908,3,8
416,31932,2,8
416,32956,2,8
416,33980,2,8
416,35004,2,8
416,36028,2,8
416,37052,2,8
416,38076,2,8
416,39100,2,8
416,40124,2,8
416,41148,2,8
416,42172,2,8
416,43196,2,8
416,44220,2,8
416,45244,2,8
416,46268,2,8
416,47292,2,8
416,48316,2,8
416,49340,2,8
416,50364,2,8
416,51388,2,8
416,52412,2,8
416,53436,2,8
416,54460,2,8
416,55484,2,8
416,56508,2,8
416,57532,2,8
416,58556,2,8
416,59580,2,8
416,60604,2,8
416,61628,2,8
416,62652,2,8
416,63676,1,8
416,64700,1,8
