r,l,U,t
27,700,90,7
27,1212,52,7
27,1724,37,7
27,2236,29,7
27,2748,23,7
27,3260,20,7
27,3772,17,7
27,4284,15,7
27,4796,14,7
27,5308,12,7
27,5820,11,7
27,6332,10,7
27,6844,10,7
27,7356,9,7
27,7868,9,7
27,8380,8,7
27,8892,8,7
27,9404,7,7
27,9916,7,7
27,10428,7,7
27,10940,6,7
27,11452,6,7
27,11964,6,7
27,12476,6,7
27,13500,5,7
27,14524,5,7
27,15548,5,7
27,16572,4,7
27,17596,4,7
27,18620,4,8
27,19644,4,8
27,20668,4,8
27,21692,3,8
27,22716,3,8
27,23740,3,8
27,24764,3,8
27,25788,3,8
27,26812,3,8
27,27836,3,8
27,28860,3,8
27,29884,3,8
27,30908,3,8
27,31932,2,8
27,32956,2,8
27,33980,2,8
27,35004,2,8
27,36028,2,8
27,37052,2,8
27,38076,2,8
27,39100,2,8
27,40124,2,8
27,41148,2,8
27,42172,2,8
27,43196,2,8
27,44220,2,8
27,45244,2,8
27,46268,2,8
27,47292,2,8
27,48316,2,8
27,49340,2,8
27,50364,2,8
27,51388,2,8
27,52412,2,8
27,53436,2,8
27,54460,2,8
27,55484,2,8
27,56508,2,8
27,57532,2,8
27,58556,2,8
27,59580,2,8
27,60604,2,8
27,61628,2,8
27,62652,2,8
27,63676,1,8
27,64700,1,8
