r,l,U,t
2416,700,90,7
2416,1212,52,7
2416,1724,37,7
2416,2236,29,7
2416,2748,23,7
2416,3260,20,7
2416,3772,17,7
2416,4284,15,7
2416,4796,14,7
2416,5308,12,7
2416,5820,11,7
2416,6332,10,7
2416,6844,10,7
2416,7356,9,7
2416,7868,9,7
2416,8380,8,7
2416,8892,8,7
2416,9404,7,7
2416,9916,7,7
2416,10428,7,7
2416,10940,6,7
2416,11452,6,7
2416,11964,6,7
2416,12476,6,7
2416,13500,5,7
2416,14524,5,7
2416,15548,5,7
2416,16572,4,7
2416,17596,4,7
2416,18620,4,8
2416,19644,4,8
2416,20668,4,8
2416,21692,3,8
2416,22716,3,8
2416,23740,3,8
2416,24764,3,8
2416,25788,3,8
2416,26812,3,8
2416,27836,3,8
2416,28860,3,8
2416,29884,3,8
2416,30908,3,8
2416,31932,2,8
2416,32956,2,8
2416,33980,2,8
2416,35004,2,8
2416,36028,2,8
2416,37052,2,8
2416,38076,2,8
2416,39100,2,8
2416,40124,2,8
2416,41148,2,8
2416,42172,2,8
2416,43196,2,8
2416,44220,2,8
2416,45244,2,8
2416,46268,2,8
2416,47292,2,8
2416,48316,2,8
2416,49340,2,8
2416,50364,2,8
2416,51388,2,8
2416,52412,2,8
2416,53436,2,8
2416,54460,2,8
2416,55484,2,8
2416,56508,2,8
2416,57532,2,8
2416,58556,2,8
2416,59580,2,8
2416,60604,2,8
2416,61628,2,8
2416,62652,2,8
2416,63676,1,8
2416,64700,1,8
