r,l,U,t
1360,700,90,7
1360,1212,52,7
1360,1724,37,7
1360,2236,29,7
1360,2748,23,7
1360,3260,20,7
1360,3772,17,7
1360,4284,15,7
1360,4796,14,7
1360,5308,12,7
1360,5820,11,7
1360,6332,10,7
1360,6844,10,7
1360,7356,9,7
1360,7868,9,7
1360,8380,8,7
1360,8892,8,7
1360,9404,7,7
1360,9916,7,7
1360,10428,7,7
1360,10940,6,7
1360,11452,6,7
1360,11964,6,7
1360,12476,6,7
1360,13500,5,7
1360,14524,5,7
1360,15548,5,7
1360,16572,4,7
1360,17596,4,7
1360,18620,4,8
1360,19644,4,8
1360,20668,4,8
1360,21692,3,8
1360,22716,3,8
1360,23740,3,8
1360,24764,3,8
1360,25788,3,8
1360,26812,3,8
1360,27836,3,8
1360,28860,3,8
1360,29884,3,8
1360,30908,3,8
1360,31932,2,8
1360,32956,2,8
1360,33980,2,8
1360,35004,2,8
1360,36028,2,8
1360,37052,2,8
1360,38076,2,8
1360,39100,2,8
1360,40124,2,8
1360,41148,2,8
1360,42172,2,8
1360,43196,2,8
1360,44220,2,8
1360,45244,2,8
1360,46268,2,8
1360,47292,2,8
1360,48316,2,8
1360,49340,2,8
1360,50364,2,8
1360,51388,2,8
1360,52412,2,8
1360,53436,2,8
1360,54460,2,8
1360,55484,2,8
1360,56508,2,8
1360,57532,2,8
1360,58556,2,8
1360,59580,2,8
1360,60604,2,8
1360,61628,2,8
1360,62652,2,8
1360,63676,1,8
1360,64700,1,8
