r,l,U,t
1344,700,90,7
1344,1212,52,7
1344,1724,37,7
1344,2236,29,7
1344,2748,23,7
1344,3260,20,7
1344,3772,17,7
1344,4284,15,7
1344,4796,14,7
1344,5308,12,7
1344,5820,11,7
1344,6332,10,7
1344,6844,10,7
1344,7356,9,7
1344,7868,9,7
1344,8380,8,7
1344,8892,8,7
1344,9404,7,7
1344,9916,7,7
1344,10428,7,7
1344,10940,6,7
1344,11452,6,7
1344,11964,6,7
1344,12476,6,7
1344,13500,5,7
1344,14524,5,7
1344,15548,5,7
1344,16572,4,7
1344,17596,4,7
1344,18620,4,8
1344,19644,4,8
1344,20668,4,8
1344,21692,3,8
1344,22716,3,8
1344,23740,3,8
1344,24764,3,8
1344,25788,3,8
1344,26812,3,8
1344,27836,3,8
1344,28860,3,8
1344,29884,3,8
1344,30908,3,8
1344,31932,2,8
1344,32956,2,8
1344,33980,2,8
1344,35004,2,8
1344,36028,2,8
1344,37052,2,8
1344,38076,2,8
1344,39100,2,8
1344,40124,2,8
1344,41148,2,8
1344,42172,2,8
1344,43196,2,8
1344,44220,2,8
1344,45244,2,8
1344,46268,2,8
1344,47292,2,8
1344,48316,2,8
1344,49340,2,8
1344,50364,2,8
1344,51388,2,8
1344,52412,2,8
1344,53436,2,8
1344,54460,2,8
1344,55484,2,8
1344,56508,2,8
1344,57532,2,8
1344,58556,2,8
1344,59580,2,8
1344,60604,2,8
1344,61628,2,8
1344,62652,2,8
1344,63676,1,8
1344,64700,1,8
