r,l,U,t
4432,700,90,7
4432,1212,52,7
4432,1724,37,7
4432,2236,29,7
4432,2748,23,7
4432,3260,20,7
4432,3772,17,7
4432,4284,15,7
4432,4796,14,7
4432,5308,12,7
4432,5820,11,7
4432,6332,10,7
4432,6844,10,7
4432,7356,9,7
4432,7868,9,7
4432,8380,8,7
4432,8892,8,7
4432,9404,7,7
4432,9916,7,7
4432,10428,7,7
4432,10940,6,7
4432,11452,6,7
4432,11964,6,7
4432,12476,6,7
4432,13500,5,7
4432,14524,5,7
4432,15548,5,7
4432,16572,4,7
4432,17596,4,7
4432,18620,4,8
4432,19644,4,8
4432,20668,4,8
4432,21692,3,8
4432,22716,3,8
4432,23740,3,8
4432,24764,3,8
4432,25788,3,8
4432,26812,3,8
4432,27836,3,8
4432,28860,3,8
4432,29884,3,8
4432,30908,3,8
4432,31932,2,8
4432,32956,2,8
4432,33980,2,8
4432,35004,2,8
4432,36028,2,8
4432,37052,2,8
4432,38076,2,8
4432,39100,2,8
4432,40124,2,8
4432,41148,2,8
4432,42172,2,8
4432,43196,2,8
4432,44220,2,8
4432,45244,2,8
4432,46268,2,8
4432,47292,2,8
4432,48316,2,8
4432,49340,2,8
4432,50364,2,8
4432,51388,2,8
4432,52412,2,8
4432,53436,2,8
4432,54460,2,8
4432,55484,2,8
4432,56508,2,8
4432,57532,2,8
4432,58556,2,8
4432,59580,2,8
4432,60604,2,8
4432,61628,2,8
4432,62652,2,8
4432,63676,1,8
4432,64700,1,8
