r,l,U,t
2000,700,90,7
2000,1212,52,7
2000,1724,37,7
2000,2236,29,7
2000,2748,23,7
2000,3260,20,7
2000,3772,17,7
2000,4284,15,7
2000,4796,14,7
2000,5308,12,7
2000,5820,11,7
2000,6332,10,7
2000,6844,10,7
2000,7356,9,7
2000,7868,9,7
2000,8380,8,7
2000,8892,8,7
2000,9404,7,7
2000,9916,7,7
2000,10428,7,7
2000,10940,6,7
2000,11452,6,7
2000,11964,6,7
2000,12476,6,7
2000,13500,5,7
2000,14524,5,7
2000,15548,5,7
2000,16572,4,7
2000,17596,4,7
2000,18620,4,8
2000,19644,4,8
2000,20668,4,8
2000,21692,3,8
2000,22716,3,8
2000,23740,3,8
2000,24764,3,8
2000,25788,3,8
2000,26812,3,8
2000,27836,3,8
2000,28860,3,8
2000,29884,3,8
2000,30908,3,8
2000,31932,2,8
2000,32956,2,8
2000,33980,2,8
2000,35004,2,8
2000,36028,2,8
2000,37052,2,8
2000,38076,2,8
2000,39100,2,8
2000,40124,2,8
2000,41148,2,8
2000,42172,2,8
2000,43196,2,8
2000,44220,2,8
2000,45244,2,8
2000,46268,2,8
2000,47292,2,8
2000,48316,2,8
2000,49340,2,8
2000,50364,2,8
2000,51388,2,8
2000,52412,2,8
2000,53436,2,8
2000,54460,2,8
2000,55484,2,8
2000,56508,2,8
2000,57532,2,8
2000,58556,2,8
2000,59580,2,8
2000,60604,2,8
2000,61628,2,8
2000,62652,2,8
2000,63676,1,8
2000,64700,1,8
