r,l,U,t
6608,700,90,7
6608,1212,52,7
6608,1724,37,7
6608,2236,29,7
6608,2748,23,7
6608,3260,20,7
6608,3772,17,7
6608,4284,15,7
6608,4796,14,7
6608,5308,12,7
6608,5820,11,7
6608,6332,10,7
6608,6844,10,7
6608,7356,9,7
6608,7868,9,7
6608,8380,8,7
6608,8892,8,7
6608,9404,7,7
6608,9916,7,7
6608,10428,7,7
6608,10940,6,7
6608,11452,6,7
6608,11964,6,7
6608,12476,6,7
6608,13500,5,7
6608,14524,5,7
6608,15548,5,7
6608,16572,4,7
6608,17596,4,7
6608,18620,4,8
6608,19644,4,8
6608,20668,4,8
6608,21692,3,8
6608,22716,3,8
6608,23740,3,8
6608,24764,3,8
6608,25788,3,8
6608,26812,3,8
6608,27836,3,8
6608,28860,3,8
6608,29884,3,8
6608,30908,3,8
6608,31932,2,8
6608,32956,2,8
6608,33980,2,8
6608,35004,2,8
6608,36028,2,8
6608,37052,2,8
6608,38076,2,8
6608,39100,2,8
6608,40124,2,8
6608,41148,2,8
6608,42172,2,8
6608,43196,2,8
6608,44220,2,8
6608,45244,2,8
6608,46268,2,8
6608,47292,2,8
6608,48316,2,8
6608,49340,2,8
6608,50364,2,8
6608,51388,2,8
6608,52412,2,8
6608,53436,2,8
6608,54460,2,8
6608,55484,2,8
6608,56508,2,8
6608,57532,2,8
6608,58556,2,8
6608,59580,2,8
6608,60604,2,8
6608,61628,2,8
6608,62652,2,8
6608,63676,1,8
6608,64700,1,8
