r,l,U,t
3408,700,90,7
3408,1212,52,7
3408,1724,37,7
3408,2236,29,7
3408,2748,23,7
3408,3260,20,7
3408,3772,17,7
3408,4284,15,7
3408,4796,14,7
3408,5308,12,7
3408,5820,11,7
3408,6332,10,7
3408,6844,10,7
3408,7356,9,7
3408,7868,9,7
3408,8380,8,7
3408,8892,8,7
3408,9404,7,7
3408,9916,7,7
3408,10428,7,7
3408,10940,6,7
3408,11452,6,7
3408,11964,6,7
3408,12476,6,7
3408,13500,5,7
3408,14524,5,7
3408,15548,5,7
3408,16572,4,7
3408,17596,4,7
3408,18620,4,8
3408,19644,4,8
3408,20668,4,8
3408,21692,3,8
3408,22716,3,8
3408,23740,3,8
3408,24764,3,8
3408,25788,3,8
3408,26812,3,8
3408,27836,3,8
3408,28860,3,8
3408,29884,3,8
3408,30908,3,8
3408,31932,2,8
3408,32956,2,8
3408,33980,2,8
3408,35004,2,8
3408,36028,2,8
3408,37052,2,8
3408,38076,2,8
3408,39100,2,8
3408,40124,2,8
3408,41148,2,8
3408,42172,2,8
3408,43196,2,8
3408,44220,2,8
3408,45244,2,8
3408,46268,2,8
3408,47292,2,8
3408,48316,2,8
3408,49340,2,8
3408,50364,2,8
3408,51388,2,8
3408,52412,2,8
3408,53436,2,8
3408,54460,2,8
3408,55484,2,8
3408,56508,2,8
3408,57532,2,8
3408,58556,2,8
3408,59580,2,8
3408,60604,2,8
3408,61628,2,8
3408,62652,2,8
3408,63676,1,8
3408,64700,1,8
