r,l,U,t
960,700,90,7
960,1212,52,7
960,1724,37,7
960,2236,29,7
960,2748,23,7
960,3260,20,7
960,3772,17,7
960,4284,15,7
960,4796,14,7
960,5308,12,7
960,5820,11,7
960,6332,10,7
960,6844,10,7
960,7356,9,7
960,7868,9,7
960,8380,8,7
960,8892,8,7
960,9404,7,7
960,9916,7,7
960,10428,7,7
960,10940,6,7
960,11452,6,7
960,11964,6,7
960,12476,6,7
960,13500,5,7
960,14524,5,7
960,15548,5,7
960,16572,4,7
960,17596,4,7
960,18620,4,8
960,19644,4,8
960,20668,4,8
960,21692,3,8
960,22716,3,8
960,23740,3,8
960,24764,3,8
960,25788,3,8
960,26812,3,8
960,27836,3,8
960,28860,3,8
960,29884,3,8
960,30908,3,8
960,31932,2,8
960,32956,2,8
960,33980,2,8
960,35004,2,8
960,36028,2,8
960,37052,2,8
960,38076,2,8
960,39100,2,8
960,40124,2,8
960,41148,2,8
960,42172,2,8
960,43196,2,8
960,44220,2,8
960,45244,2,8
960,46268,2,8
960,47292,2,8
960,48316,2,8
960,49340,2,8
960,50364,2,8
960,51388,2,8
960,52412,2,8
960,53436,2,8
960,54460,2,8
960,55484,2,8
960,56508,2,8
960,57532,2,8
960,58556,2,8
960,59580,2,8
960,60604,2,8
960,61628,2,8
960,62652,2,8
960,63676,1,8
960,64700,1,8
