r,l,U,t
2304,700,90,7
2304,1212,52,7
2304,1724,37,7
2304,2236,29,7
2304,2748,23,7
2304,3260,20,7
2304,3772,17,7
2304,4284,15,7
2304,4796,14,7
2304,5308,12,7
2304,5820,11,7
2304,6332,10,7
2304,6844,10,7
2304,7356,9,7
2304,7868,9,7
2304,8380,8,7
2304,8892,8,7
2304,9404,7,7
2304,9916,7,7
2304,10428,7,7
2304,10940,6,7
2304,11452,6,7
2304,11964,6,7
2304,12476,6,7
2304,13500,5,7
2304,14524,5,7
2304,15548,5,7
2304,16572,4,7
2304,17596,4,7
2304,18620,4,8
2304,19644,4,8
2304,20668,4,8
2304,21692,3,8
2304,22716,3,8
2304,23740,3,8
2304,24764,3,8
2304,25788,3,8
2304,26812,3,8
2304,27836,3,8
2304,28860,3,8
2304,29884,3,8
2304,30908,3,8
2304,31932,2,8
2304,32956,2,8
2304,33980,2,8
2304,35004,2,8
2304,36028,2,8
2304,37052,2,8
2304,38076,2,8
2304,39100,2,8
2304,40124,2,8
2304,41148,2,8
2304,42172,2,8
2304,43196,2,8
2304,44220,2,8
2304,45244,2,8
2304,46268,2,8
2304,47292,2,8
2304,48316,2,8
2304,49340,2,8
2304,50364,2,8
2304,51388,2,8
2304,52412,2,8
2304,53436,2,8
2304,54460,2,8
2304,55484,2,8
2304,56508,2,8
2304,57532,2,8
2304,58556,2,8
2304,59580,2,8
2304,60604,2,8
2304,61628,2,8
2304,62652,2,8
2304,63676,1,8
2304,64700,1,8
