r,l,U,t
704,700,90,7
704,1212,52,7
704,1724,37,7
704,2236,29,7
704,2748,23,7
704,3260,20,7
704,3772,17,7
704,4284,15,7
704,4796,14,7
704,5308,12,7
704,5820,11,7
704,6332,10,7
704,6844,10,7
704,7356,9,7
704,7868,9,7
704,8380,8,7
704,8892,8,7
704,9404,7,7
704,9916,7,7
704,10428,7,7
704,10940,6,7
704,11452,6,7
704,11964,6,7
704,12476,6,7
704,13500,5,7
704,14524,5,7
704,15548,5,7
704,16572,4,7
704,17596,4,7
704,18620,4,8
704,19644,4,8
704,20668,4,8
704,21692,3,8
704,22716,3,8
704,23740,3,8
704,24764,3,8
704,25788,3,8
704,26812,3,8
704,27836,3,8
704,28860,3,8
704,29884,3,8
704,30908,3,8
704,31932,2,8
704,32956,2,8
704,33980,2,8
704,35004,2,8
704,36028,2,8
704,37052,2,8
704,38076,2,8
704,39100,2,8
704,40124,2,8
704,41148,2,8
704,42172,2,8
704,43196,2,8
704,44220,2,8
704,45244,2,8
704,46268,2,8
704,47292,2,8
704,48316,2,8
704,49340,2,8
704,50364,2,8
704,51388,2,8
704,52412,2,8
704,53436,2,8
704,54460,2,8
704,55484,2,8
704,56508,2,8
704,57532,2,8
704,58556,2,8
704,59580,2,8
704,60604,2,8
704,61628,2,8
704,62652,2,8
704,63676,1,8
704,64700,1,8
