r,l,U,t
1408,700,90,7
1408,1212,52,7
1408,1724,37,7
1408,2236,29,7
1408,2748,23,7
1408,3260,20,7
1408,3772,17,7
1408,4284,15,7
1408,4796,14,7
1408,5308,12,7
1408,5820,11,7
1408,6332,10,7
1408,6844,10,7
1408,7356,9,7
1408,7868,9,7
1408,8380,8,7
1408,8892,8,7
1408,9404,7,7
1408,9916,7,7
1408,10428,7,7
1408,10940,6,7
1408,11452,6,7
1408,11964,6,7
1408,12476,6,7
1408,13500,5,7
1408,14524,5,7
1408,15548,5,7
1408,16572,4,7
1408,17596,4,7
1408,18620,4,8
1408,19644,4,8
1408,20668,4,8
1408,21692,3,8
1408,22716,3,8
1408,23740,3,8
1408,24764,3,8
1408,25788,3,8
1408,26812,3,8
1408,27836,3,8
1408,28860,3,8
1408,29884,3,8
1408,30908,3,8
1408,31932,2,8
1408,32956,2,8
1408,33980,2,8
1408,35004,2,8
1408,36028,2,8
1408,37052,2,8
1408,38076,2,8
1408,39100,2,8
1408,40124,2,8
1408,41148,2,8
1408,42172,2,8
1408,43196,2,8
1408,44220,2,8
1408,45244,2,8
1408,46268,2,8
1408,47292,2,8
1408,48316,2,8
1408,49340,2,8
1408,50364,2,8
1408,51388,2,8
1408,52412,2,8
1408,53436,2,8
1408,54460,2,8
1408,55484,2,8
1408,56508,2,8
1408,57532,2,8
1408,58556,2,8
1408,59580,2,8
1408,60604,2,8
1408,61628,2,8
1408,62652,2,8
1408,63676,1,8
1408,64700,1,8
