r,l,U,t
256,700,90,7
256,1212,52,7
256,1724,37,7
256,2236,29,7
256,2748,23,7
256,3260,20,7
256,3772,17,7
256,4284,15,7
256,4796,14,7
256,5308,12,7
256,5820,11,7
256,6332,10,7
256,6844,10,7
256,7356,9,7
256,7868,9,7
256,8380,8,7
256,8892,8,7
256,9404,7,7
256,9916,7,7
256,10428,7,7
256,10940,6,7
256,11452,6,7
256,11964,6,7
256,12476,6,7
256,13500,5,7
256,14524,5,7
256,15548,5,7
256,16572,4,7
256,17596,4,7
256,18620,4,8
256,19644,4,8
256,20668,4,8
256,21692,3,8
256,22716,3,8
256,23740,3,8
256,24764,3,8
256,25788,3,8
256,26812,3,8
256,27836,3,8
256,28860,3,8
256,29884,3,8
256,30908,3,8
256,31932,2,8
256,32956,2,8
256,33980,2,8
256,35004,2,8
256,36028,2,8
256,37052,2,8
256,38076,2,8
256,39100,2,8
256,40124,2,8
256,41148,2,8
256,42172,2,8
256,43196,2,8
256,44220,2,8
256,45244,2,8
256,46268,2,8
256,47292,2,8
256,48316,2,8
256,49340,2,8
256,50364,2,8
256,51388,2,8
256,52412,2,8
256,53436,2,8
256,54460,2,8
256,55484,2,8
256,56508,2,8
256,57532,2,8
256,58556,2,8
256,59580,2,8
256,60604,2,8
256,61628,2,8
256,62652,2,8
256,63676,1,8
256,64700,1,8
